academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2004,University of California-Santa Barbara,Santa Barbara,CA,93106,Public,15,20358,13207000,6148,75.1966292135
2004,University of California-Santa Cruz,Santa Cruz,CA,95064,Public,15,14560,9800000,6191,69.3806842789
2004,California Institute of the Arts,Valencia,CA,91355-239,Private Not-For-Profit,56,1259,757680,24695,64.2857142857
2004,Chapman University,Orange,CA,92866,Private Not-For-Profit,21,9009,3081156,24590,65.234375
2004,Concordia University,Irvine,CA,92612-329,Private Not-For-Profit,22,1576,858796,17990,51.0989010989
2004,Claremont McKenna College,Claremont,CA,91711-640,Private Not-For-Profit,31,1137,390012,27700,90.8424908425
2004,Dominican University of California,San Rafael,CA,94901-229,Private Not-For-Profit,21,1405,882713,22650,50.0
2004,Fresno Pacific University,Fresno,CA,93702-470,Private Not-For-Profit,21,1586,1543964,17592,64.9350649351
2004,Golden Gate University-San Francisco,San Francisco,CA,94105-296,Private Not-For-Profit,55,2594,203003,11232,5.55555555556
2004,Humboldt State University,Arcata,CA,95521-829,Public,21,7035,8921459,2539,40.6292749658
2004,Art Institute of California-San Diego,San Diego,CA,92108-442,Private For-Profit,56,1263,1511414,17040,61.7021276596
2004,University of La Verne,La Verne,CA,91750-440,Private Not-For-Profit,16,5357,3404476,20500,47.3520249221
2004,Loma Linda University,Loma Linda,CA,92350,Private Not-For-Profit,16,4606,2725967,20800,33.7606837607
2004,The Master's College and Seminary,Santa Clarita,CA,91321-120,Private Not-For-Profit,32,1248,797190,17200,60.8187134503
2004,Loyola Marymount University,Los Angeles,CA,90045-265,Private Not-For-Profit,21,8013,3533736,23938,73.9086294416
2004,Mount St Mary's College,Los Angeles,CA,90049-159,Private Not-For-Profit,21,1770,2387477,20456,57.9310344828
2004,Musicians Institute,Hollywood,CA,90028,Private For-Profit,56,812,812862,13600,31.2647045053
2004,National University,La Jolla,CA,92037-101,Private Not-For-Profit,21,13148,2853762,8550,71.4285714286
2004,Notre Dame de Namur University,Belmont,CA,94002-190,Private Not-For-Profit,21,1254,675370,20150,53.0769230769
2004,Occidental College,Los Angeles,CA,90041-339,Private Not-For-Profit,31,1843,1332846,28092,74.8677248677
2004,Otis College of Art and Design,Los Angeles,CA,90045-350,Private Not-For-Profit,56,1048,1228411,23420,42.5742574257
2004,Pacific Union College,Angwin,CA,94508-970,Private Not-For-Profit,32,1446,1167467,17235,28.1746031746
2004,University of the Pacific,Stockton,CA,95211-019,Private Not-For-Profit,16,5712,3342185,23600,69.9626865672
2004,Pepperdine University,Malibu,CA,90263,Private Not-For-Profit,16,6089,1634000,27520,77.1084337349
2004,Pitzer College,Claremont,CA,91711-610,Private Not-For-Profit,31,912,467460,29794,70.5314009662
2004,Point Loma Nazarene University,San Diego,CA,92106-289,Private Not-For-Profit,22,2831,1166981,18500,55.3511705686
2004,Pomona College,Claremont,CA,91711-631,Private Not-For-Profit,31,1529,429000,27150,89.898989899
2004,University of Redlands,Redlands,CA,92373-099,Private Not-For-Profit,21,4309,1962528,24096,59.8607888631
2004,San Diego State University,San Diego,CA,92182,Public,16,28312,22767066,2488,46.4833759591
2004,University of San Diego,San Diego,CA,92110-249,Private Not-For-Profit,16,6629,2096485,23594,73.2490272374
2004,San Francisco State University,San Francisco,CA,94132,Public,21,24179,20581088,2480,40.3324099723
2004,University of San Francisco,San Francisco,CA,94117-108,Private Not-For-Profit,16,7623,3100000,23340,65.9375
2004,San Jose State University,San Jose,CA,95192-000,Public,21,22644,17815438,2563,38.1049414162
2004,Santa Clara University,Santa Clara,CA,95053,Private Not-For-Profit,21,6683,1832000,25365,84.5930232558
2004,Scripps College,Claremont,CA,91711-394,Private Not-For-Profit,31,827,319268,27100,74.2738589212
2004,Simpson University,Redding,CA,96003-860,Private Not-For-Profit,22,1088,1206378,14760,40.1041666667
2004,Saint Marys College of California,Moraga,CA,94556,Private Not-For-Profit,21,3497,2227698,23775,69.982547993
2004,Sonoma State University,Rohnert Park,CA,94928-360,Public,21,7377,4273039,3010,48.4811664642
2004,Vanguard University of Southern California,Costa Mesa,CA,92626,Private Not-For-Profit,32,1723,1383531,16328,43.9130434783
2004,Westmont College,Santa Barbara,CA,93108-108,Private Not-For-Profit,31,1337,432950,24890,69.825436409
2004,Whittier College,Whittier,CA,90608,Private Not-For-Profit,31,2184,1005925,24272,55.2631578947
2004,Adams State College,Alamosa,CO,81102,Public,21,4319,2773286,2482,36.6132723112
2004,University of Colorado at Denver and Health Sciences Center,Denver,CO,80217-336,Public,16,10194,4323959,3551,38.8324873096
2004,University of Colorado at Colorado Springs,Colorado Springs,CO,80933-715,Public,21,6468,4297373,3724,37.0078740157
2004,University of Colorado at Boulder,Boulder,CO,80309-001,Public,15,28489,3933602,4020,66.244428806
2004,Colorado Christian University,Lakewood,CO,80226,Private Not-For-Profit,21,1366,995122,15090,39.378238342
2004,Colorado College,Colorado Springs,CO,80903,Private Not-For-Profit,31,1960,762776,27270,84.0637450199
2004,Art Institute of Colorado,Denver,CO,80203-211,Private For-Profit,56,1898,2171875,17466,53.3333333333
2004,Colorado School of Mines,Golden,CO,80401,Public,54,3426,1226192,6433,66.6666666667
2004,Colorado State University,Fort Collins,CO,80523-010,Public,15,24251,9715650,3744,63.8705416116
2004,Colorado Technical University,Colorado Springs,CO,80907-381,Private For-Profit,21,1175,318312,9708,30.0
2004,Westwood College-Denver North,Denver,CO,80221,Private For-Profit,54,1593,3746041,10720,49.6774193548
2004,University of Denver,Denver,CO,80208,Private Not-For-Profit,15,7961,1553494,24873,69.2708333333
2004,Fort Lewis College,Durango,CO,81301-399,Public,31,3983,3205126,2789,29.793814433
2004,Mesa State College,Grand Junction,CO,81501-312,Public,31,4879,5743502,2514,31.6742081448
2004,Metropolitan State College of Denver,Denver,CO,80217-336,Public,32,15198,12587053,2565,22.9377713459
2004,University of Northern Colorado,Greeley,CO,80639,Public,16,11552,5085377,3242,45.0346420323
2004,Regis University,Denver,CO,80221-109,Private Not-For-Profit,21,7839,2310740,20900,60.5504587156
2004,Colorado State University-Pueblo,Pueblo,CO,81001-490,Public,21,4379,4892578,2364,28.968903437
2004,Western State College of Colorado,Gunnison,CO,81231,Public,31,2282,1593955,2564,31.2186978297
2004,Albertus Magnus College,New Haven,CT,06511-118,Private Not-For-Profit,32,2116,961524,16228,45.5696202532
2004,University of Bridgeport,Bridgeport,CT,06604-562,Private Not-For-Profit,16,2483,1273000,17924,53.6480686695
2004,Central Connecticut State University,New Britain,CT,06050,Public,21,9147,4087959,5384,43.3561123766
2004,Connecticut College,New London,CT,06320,Private Not-For-Profit,31,1793,502000,37900,85.6812933025
2004,University of Connecticut,Storrs,CT,06269,Public,15,23316,8331710,6800,65.5654383736
2004,Eastern Connecticut State University,Willimantic,CT,06226,Public,21,4245,1952083,5045,40.5633802817
2004,University of Hartford,West Hartford,CT,06117-159,Private Not-For-Profit,16,5935,2049354,22470,53.5423925668
2004,University of New Haven,West Haven,CT,06516,Private Not-For-Profit,21,3441,1367138,20700,45.2941176471
2004,Quinnipiac University,Hamden,CT,06518,Private Not-For-Profit,21,6529,1229715,21120,66.6666666667
2004,Sacred Heart University,Fairfield,CT,06825-100,Private Not-For-Profit,21,4403,1504469,20244,56.5527065527
2004,Saint Joseph College,West Hartford,CT,06117-279,Private Not-For-Profit,21,1302,799000,20900,52.8169014085
2004,Southern Connecticut State University,New Haven,CT,06515-135,Public,21,9120,4275897,5010,36.8616527391
2004,Trinity College,Hartford,CT,06106-310,Private Not-For-Profit,31,2065,686111,30230,87.4263261297
2004,Wesleyan University,Middletown,CT,06459,Private Not-For-Profit,31,3024,1031000,29998,92.0391061453
2004,Western Connecticut State University,Danbury,CT,06810-686,Public,21,4752,1777360,5045,31.3880126183
2004,Yale University,New Haven,CT,06520,Private Not-For-Profit,15,11315,1492000,28400,96.4478764479
2004,Delaware State University,Dover,DE,19901,Public,21,2858,4042858,4296,34.6020761246
2004,University of Delaware,Newark,DE,19716,Public,15,19086,4147482,6498,76.1636107193
2004,Goldey-Beacom College,Wilmington,DE,19808,Private Not-For-Profit,55,881,519168,9720,39.0070921986
2004,Wesley College,Dover,DE,19901-387,Private Not-For-Profit,32,1894,945649,13705,41.6666666667
2004,Wilmington College,New Castle,DE,19720,Private Not-For-Profit,16,4277,2036728,6980,48.623853211
2004,American University,Washington,DC,20016-800,Private Not-For-Profit,15,9330,2017000,24839,72.7272727273
2004,Catholic University of America,Washington,DC,20064,Private Not-For-Profit,15,4677,785107,23250,73.3668341709
2004,University of the District of Columbia,Washington,DC,20008,Public,21,3465,4219778,2070,14.2857142857
2004,Gallaudet University,Washington,DC,20002-369,Private Not-For-Profit,21,1496,1207313,10330,25.652173913
2004,George Washington University,Washington,DC,20052,Private Not-For-Profit,15,18265,2595075,29350,78.7930062042
2004,Georgetown University,Washington,DC,20057,Private Not-For-Profit,15,12341,1840000,28209,92.9931972789
2004,Howard University,Washington,DC,20059-000,Private Not-For-Profit,15,10029,70162160,10935,63.1028938907
2004,Strayer University-Washington Campus,Washington,DC,20005,Private For-Profit,22,10960,22000,9396,5.59440559441
2004,The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL,33316-300,Private For-Profit,56,2610,4645293,15665,42.1052631579
2004,Barry University,Miami,FL,33161-669,Private Not-For-Profit,21,7072,5683204,20545,38.9312977099
2004,Bethune Cookman College,Daytona Beach,FL,32114-309,Private Not-For-Profit,32,2687,6124861,10106,38.5232744783
2004,Lynn University,Boca Raton,FL,33431-559,Private Not-For-Profit,21,1884,951793,22750,35.7541899441
2004,University of Central Florida,Orlando,FL,32816,Public,16,33640,20287094,3012,54.9314345992
2004,Eckerd College,Saint Petersburg,FL,33711-470,Private Not-For-Profit,31,1616,1317766,22774,64.8648648649
2004,Edward Waters College,Jacksonville,FL,32209,Private Not-For-Profit,32,1271,3289590,8344,17.9487179487
2004,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-390,Private Not-For-Profit,21,9938,5380000,21300,58.0196399345
2004,Florida Agricultural and Mechanical University,Tallahassee,FL,32307,Public,21,12034,17339324,2924,45.6394035246
2004,Florida Atlantic University,Boca Raton,FL,33431-099,Public,16,17275,14121064,2354,36.5928189458
2004,Flagler College,Saint Augustine,FL,32084,Private Not-For-Profit,32,2005,1320061,7410,53.3492822967
2004,Florida Institute of Technology-Melbourne,Melbourne,FL,32901-697,Private Not-For-Profit,16,3543,1443358,22600,54.0130151844
2004,Florida International University,Miami,FL,33199,Public,15,24570,23670618,2889,46.8792096991
2004,Florida Memorial University,Miami Gardens,FL,33054-619,Private Not-For-Profit,32,2056,5656292,10432,47.8350515464
2004,Florida Southern College,Lakeland,FL,33801-569,Private Not-For-Profit,32,2051,1743294,17542,58.1818181818
2004,Florida State University,Tallahassee,FL,32306-103,Public,15,33102,18720366,2859,65.4954599289
2004,University of Florida,Gainesville,FL,32611,Public,15,44382,21664000,2780,78.3620536507
2004,Florida Metropolitan University,Pompano Beach,FL,33062,Private For-Profit,55,1213,4338031,8640,32.8244274809
2004,International Academy of Design and Technology,Tampa,FL,33634,Private For-Profit,56,1799,2979805,15270,26.1904761905
2004,Ai Miami International University of Art and Design,Miami,FL,33132-141,Private For-Profit,56,1197,2088491,22152,48.8372093023
2004,Jacksonville University,Jacksonville,FL,32211-339,Private Not-For-Profit,21,2416,1803683,17940,37.7850162866
2004,University of Miami,Coral Gables,FL,33124,Private Not-For-Profit,15,14202,5896174,26280,71.1632987439
2004,Remington College-Tampa Campus,Tampa,FL,33612-841,Private For-Profit,54,1508,5357968,23978,75.6097560976
2004,University of North Florida,Jacksonville,FL,32224-264,Public,21,10873,6258014,2913,47.6294675419
2004,Nova Southeastern University,Fort Lauderdale,FL,33314-779,Private Not-For-Profit,16,15278,5359190,15220,42.4460431655
2004,Florida Metropolitan University-North Orlando,Orlando,FL,32810,Private For-Profit,22,1156,3553362,9000,50.0
2004,Palm Beach Atlantic University-West Palm Beach,West Palm Beach,FL,33401,Private Not-For-Profit,21,2755,2219485,14890,33.3333333333
2004,Ringling School of Art and Design,Sarasota,FL,34234-589,Private Not-For-Profit,56,973,737715,19060,67.2955974843
2004,Rollins College,Winter Park,FL,32789-449,Private Not-For-Profit,21,3232,1555000,26250,64.6288209607
2004,Saint Leo University,Saint Leo,FL,33574,Private Not-For-Profit,22,9088,7937365,13570,40.9722222222
2004,University of South Florida,Tampa,FL,33620-995,Public,15,31640,24632240,2982,46.6903073286
2004,Saint Thomas University,Miami Gardens,FL,33054-645,Private Not-For-Profit,21,2164,1610156,16200,25.4098360656
2004,Stetson University,DeLand,FL,32723,Private Not-For-Profit,21,3135,1365725,21505,63.0797773655
2004,Southeastern University,Lakeland,FL,33801-603,Private Not-For-Profit,32,1590,1588227,9120,35.6481481481
2004,Florida Metropolitan University-Tampa,Tampa,FL,33614,Private For-Profit,22,1311,3784415,8640,88.8888888889
2004,The University of Tampa,Tampa,FL,33606-149,Private Not-For-Profit,22,4111,2546983,17572,50.6422018349
2004,Warner Southern College,Lake Wales,FL,33859-879,Private Not-For-Profit,32,888,1020344,11380,64.7058823529
2004,The University of West Florida,Pensacola,FL,32514-575,Public,21,7320,6413360,2855,41.2673879444
2004,Agnes Scott College,Decatur,GA,30030-379,Private Not-For-Profit,31,891,708010,20470,71.7073170732
2004,Albany State University,Albany,GA,31705,Public,21,3118,6754882,2774,39.5238095238
2004,American Intercontinental University,Atlanta,GA,30326-100,Private For-Profit,56,6019,12048096,14805,22.0779220779
2004,Armstrong Atlantic State University,Savannah,GA,31419-199,Public,21,4862,4811267,2602,18.3970856102
2004,The Art Institute of Atlanta,Atlanta,GA,30328-163,Private For-Profit,40,2474,3413546,16176,55.5555555556
2004,Clark Atlanta University,Atlanta,GA,30314,Private Not-For-Profit,16,4537,6631808,12862,34.1760299625
2004,Augusta State University,Augusta,GA,30904-220,Public,21,4703,6108461,2592,18.7311178248
2004,Berry College,Mount Berry,GA,30149,Private Not-For-Profit,32,1939,970553,15220,60.7619047619
2004,Brenau University,Gainesville,GA,30501-366,Private Not-For-Profit,21,1492,1351607,14040,43.5483870968
2004,Brewton-Parker College,Mount Vernon,GA,30445,Private Not-For-Profit,32,960,1713053,9900,20.3980099502
2004,Clayton  State University,Morrow,GA,30260-028,Public,33,3869,5348377,2670,18.064516129
2004,Columbus State University,Columbus,GA,31907-564,Public,21,5299,6030435,2676,27.0958083832
2004,Covenant College,Lookout Mountain,GA,30750-416,Private Not-For-Profit,32,1230,817638,18155,63.5071090047
2004,South University-Savannah,Savannah,GA,31406,Private For-Profit,40,899,1871319,10210,27.7777777778
2004,Emory University,Atlanta,GA,30322,Private Not-For-Profit,15,11113,2268303,27952,86.0687022901
2004,Fort Valley State University,Fort Valley,GA,31030-431,Public,21,2237,4675940,2720,30.162412993
2004,Georgia Institute of Technology-Main Campus,Atlanta,GA,30332,Public,15,15605,4041725,4076,71.8938480097
2004,Georgia Southwestern State University,Americus,GA,31709-469,Public,21,1914,2518136,2766,31.9875776398
2004,Georgia College and State University,Milledgeville,GA,31061,Public,21,4845,2852407,3596,36.6666666667
2004,Georgia Southern University,Statesboro,GA,30460,Public,21,13936,11238772,2912,37.7977217812
2004,Georgia State University,Atlanta,GA,30302-308,Public,15,21748,15661172,3920,40.6438631791
2004,University of Georgia,Athens,GA,30602,Public,15,30841,8936570,4078,72.3768248175
2004,Kennesaw State University,Kennesaw,GA,30144-559,Public,21,13304,7252019,2778,31.4705882353
2004,LaGrange College,Lagrange,GA,30240-299,Private Not-For-Profit,32,942,798678,14482,47.572815534
2004,Life University,Marietta,GA,30060,Private Not-For-Profit,53,1100,489067,2928,22.0
2004,Mercer University,Macon,GA,31207,Private Not-For-Profit,21,6185,4217553,20796,48.5835694051
2004,Morehouse College,Atlanta,GA,30314,Private Not-For-Profit,31,2772,3259047,14310,50.0657030223
2004,North Georgia College & State University,Dahlonega,GA,30597-100,Public,21,3758,1831697,2824,49.5798319328
2004,Oglethorpe University,Atlanta,GA,30319-279,Private Not-For-Profit,31,903,593704,20370,55.5023923445
2004,Paine College,Augusta,GA,30901-318,Private Not-For-Profit,31,903,2136910,9082,29.7297297297
2004,Piedmont College,Demorest,GA,30535-001,Private Not-For-Profit,22,1601,859912,12500,44.0476190476
2004,Reinhardt College,Waleska,GA,30183-298,Private Not-For-Profit,33,998,755151,11100,20.6896551724
2004,Savannah State University,Savannah,GA,31404,Public,22,2478,5574826,2830,30.5295950156
2004,Shorter College,Rome,GA,30165,Private Not-For-Profit,32,2383,1812318,11705,45.7489878543
2004,Spelman College,Atlanta,GA,30314-439,Private Not-For-Profit,31,2013,2053062,14125,77.0297029703
2004,Southern Polytechnic State University,Marietta,GA,30060-289,Public,54,2818,1600189,2754,23.0519480519
2004,Toccoa Falls College,Toccoa Falls,GA,30598,Private Not-For-Profit,32,803,989660,11300,44.1048034934
2004,Valdosta State University,Valdosta,GA,31698,Public,21,8669,7105317,2860,38.5271317829
2004,University of West Georgia,Carrollton,GA,30118-000,Public,21,8332,5715823,2774,29.880239521
2004,Chaminade University of Honolulu,Honolulu,HI,96816-157,Private Not-For-Profit,21,2223,1836308,13500,46.1956521739
2004,University of Hawaii at Hilo,Hilo,HI,96720-409,Public,31,2897,3580730,2440,30.1994301994
2004,University of Hawaii at Manoa,Honolulu,HI,96822-230,Public,15,16562,7894018,3464,55.9077809798
2004,Hawaii Pacific University,Honolulu,HI,96813,Private Not-For-Profit,21,5722,3043743,10448,41.3427561837
2004,Boise State University,Boise,ID,83725,Public,21,13868,14026551,3251,27.4096385542
2004,Idaho State University,Pocatello,ID,83209,Public,16,10789,16741101,3448,22.5340136054
2004,University of Idaho,Moscow,ID,83844-228,Public,15,11042,9665727,3348,54.0175557056
2004,Albertson College of Idaho,Caldwell,ID,83605-443,Private Not-For-Profit,31,808,500296,14540,56.1497326203
2004,Lewis-Clark State College,Lewiston,ID,83501-269,Public,32,2746,4135219,3126,29.4117647059
2004,Northwest Nazarene University,Nampa,ID,83686-589,Private Not-For-Profit,22,1436,937092,15920,49.0322580645
2004,School of the Art Institute of Chicago,Chicago,IL,60603,Private Not-For-Profit,56,2451,1401537,24000,55.5147058824
2004,Augustana College,Rock Island,IL,61201-229,Private Not-For-Profit,31,2290,791605,20829,75.4850088183
2004,Aurora University,Aurora,IL,60506-489,Private Not-For-Profit,21,2604,1352703,14250,51.6853932584
2004,Bradley University,Peoria,IL,61625-000,Private Not-For-Profit,21,5532,2318715,16930,72.0616570328
2004,Chicago State University,Chicago,IL,60628,Public,21,4910,9839407,4382,13.6439267887
2004,University of Chicago,Chicago,IL,60637,Private Not-For-Profit,15,12715,1449416,29238,86.7850098619
2004,Columbia College Chicago,Chicago,IL,60605-199,Private Not-For-Profit,21,8831,6847096,15270,29.5041322314
2004,Concordia University,River Forest,IL,60305-149,Private Not-For-Profit,21,1316,713857,18000,41.3223140496
2004,DePaul University,Chicago,IL,60604,Private Not-For-Profit,16,19013,10380761,20695,59.1719745223
2004,DeVry University-Illinois,Chicago,IL,60618-599,Private For-Profit,54,8625,63574745,10390,38.7168141593
2004,East-West University,Chicago,IL,60605,Private Not-For-Profit,32,993,2393353,10350,12.915851272
2004,Eastern Illinois University,Charleston,IL,61920,Public,21,10298,5599170,4982,62.1571072319
2004,Elmhurst College,Elmhurst,IL,60126-309,Private Not-For-Profit,32,2272,1301215,18600,73.3082706767
2004,Greenville College,Greenville,IL,62246-015,Private Not-For-Profit,32,1257,1144785,15776,52.8888888889
2004,Harrington College of Design,Chicago,IL,60606,Private For-Profit,56,928,598597,14025,28.0
2004,University of Illinois at Chicago,Chicago,IL,60607,Public,15,63814,29936752,6958,69.2665010263
2004,Benedictine University,Lisle,IL,60532-090,Private Not-For-Profit,21,2160,1149714,17110,51.1705685619
2004,Illinois Wesleyan University,Bloomington,IL,61702-290,Private Not-For-Profit,31,2102,552287,24540,80.8712121212
2004,Illinois College,Jacksonville,IL,62650-229,Private Not-For-Profit,32,1008,856981,13300,60.9243697479
2004,Illinois Institute of Technology,Chicago,IL,60616,Private Not-For-Profit,16,4968,1153858,20332,60.9154929577
2004,Illinois State University,Normal,IL,61790-100,Public,16,19059,9037904,5047,61.8248175182
2004,International Academy of Design and Technology,Chicago,IL,60602-330,Private For-Profit,56,2645,3970470,14100,18.3006535948
