academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2007,Western Connecticut State University,Danbury,CT,06810-6860,Public,21,4940,2126378,6106,37.8896882494
2007,Yale University,New Haven,CT,06520,Private Not-For-Profit,15,11303,1659000,33030,95.9783449343
2007,Delaware State University,Dover,DE,19901,Public,21,3334,4502242,5746,37.3177842566
2007,University of Delaware,Newark,DE,19716,Public,15,18652,2914250,7740,77.5133848899
2007,Goldey-Beacom College,Wilmington,DE,19808,Private Not-For-Profit,55,914,595973,15368,54.0322580645
2007,Wesley College,Dover,DE,19901-3875,Private Not-For-Profit,32,2062,988705,16579,36.7816091954
2007,Wilmington College,New Castle,DE,19720,Private Not-For-Profit,16,5271,2536206,8060,34.5971563981
2007,American University,Washington,DC,20016-8001,Private Not-For-Profit,15,9625,1726000,29673,72.9632299928
2007,Catholic University of America,Washington,DC,20064,Private Not-For-Profit,15,5018,843960,27440,74.5513866232
2007,University of the District of Columbia,Washington,DC,20008,Public,21,3984,4324619,2670,18.6274509804
2007,Gallaudet University,Washington,DC,20002-3695,Private Not-For-Profit,21,1454,1121660,12260,25.3521126761
2007,George Washington University,Washington,DC,20052,Private Not-For-Profit,15,19259,2517027,35634,78.0592361652
2007,Georgetown University,Washington,DC,20057,Private Not-For-Profit,15,13196,1771000,33934,93.3873144399
2007,Howard University,Washington,DC,20059-0001,Private Not-For-Profit,15,10072,6676440,12985,69.2942942943
2007,Strayer University,Washington,DC,20005,Private For-Profit,22,16645,17847000,10985,9.28571428571
2007,Trinity Washington University,Washington,DC,20017-1094,Private Not-For-Profit,21,1101,1302902,17875,36.2068965517
2007,The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL,33316-3000,Private For-Profit,56,2195,3754844,18325,40.6727828746
2007,Barry University,Miami,FL,33161-6695,Private Not-For-Profit,21,7090,5068070,24225,38.9791183295
2007,Bethune Cookman College,Daytona Beach,FL,32114-3099,Private Not-For-Profit,32,3009,7621757,11792,34.4444444444
2007,Lynn University,Boca Raton,FL,33431-5598,Private Not-For-Profit,21,2405,937187,27700,33.1905781585
2007,University of Central Florida,Orlando,FL,32816,Public,16,38247,20087242,3492,59.1491960106
2007,Eckerd College,Saint Petersburg,FL,33711-4700,Private Not-For-Profit,31,2278,1213676,27618,58.0188679245
2007,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-3900,Private Not-For-Profit,21,14701,4516000,25490,58.4837545126
2007,Florida Agricultural and Mechanical University,Tallahassee,FL,32307,Public,21,11065,16407367,3274,39.4115024521
2007,Florida Atlantic University,Boca Raton,FL,33431-0991,Public,16,18157,13443744,2662,37.8936499742
2007,Flagler College,Saint Augustine,FL,32084,Private Not-For-Profit,32,2579,1302730,9450,60.1965601966
2007,Florida Hospital College of Health Sciences,Orlando,FL,32803,Private Not-For-Profit,40,1205,1161211,7720,85.7142857143
2007,Florida Institute of Technology,Melbourne,FL,32901-6975,Private Not-For-Profit,16,3588,1188018,27540,56.25
2007,Florida International University,Miami,FL,33199,Public,15,28887,27481286,3424,49.2063492063
2007,Florida Memorial University,Miami Gardens,FL,33054-6199,Private Not-For-Profit,32,1776,4059636,12254,37.9310344828
2007,Florida Southern College,Lakeland,FL,33801-5698,Private Not-For-Profit,32,1983,1583085,20175,53.786407767
2007,Florida State University,Tallahassee,FL,32306-1037,Public,15,35748,17754954,3307,68.7026931878
2007,University of Florida,Gainesville,FL,32611,Public,15,47009,20170000,3206,81.0132729039
2007,Florida Metropolitan University,Pompano Beach,FL,33062,Private For-Profit,55,2444,5238529,10440,75.3521126761
2007,International Academy of Design and Technology,Tampa,FL,33634,Private For-Profit,56,1983,2706529,18780,26.582278481
2007,Ai Miami International University of Art and Design,Miami,FL,33132-1418,Private For-Profit,56,2260,3223691,25280,55.4744525547
2007,Jacksonville University,Jacksonville,FL,32211-3394,Private Not-For-Profit,21,2457,1898201,21200,72.4299065421
2007,Keiser College-Ft Lauderdale,Fort Lauderdale,FL,33309,Private For-Profit,40,7662,19404329,12440,55.2254098361
2007,University of Miami,Coral Gables,FL,33124,Private Not-For-Profit,15,14856,5098147,31288,76.3475836431
2007,Remington College-Tampa Campus,Tampa,FL,33612-8410,Private For-Profit,54,1197,3047129,12875,40.0
2007,University of North Florida,Jacksonville,FL,32224-2645,Public,21,12757,7856442,3352,46.471291866
2007,Nova Southeastern University,Fort Lauderdale,FL,33314-7796,Private Not-For-Profit,16,18347,5095247,18650,46.5034965035
2007,Palm Beach Atlantic University-West Palm Beach,West Palm Beach,FL,33401,Private Not-For-Profit,21,3019,1887885,18740,51.8867924528
2007,Ringling School of Art and Design,Sarasota,FL,34234-5895,Private Not-For-Profit,56,1069,810129,23125,65.9898477157
2007,Rollins College,Winter Park,FL,32789-4499,Private Not-For-Profit,21,3058,1511000,30860,68.0761099366
2007,Saint Leo University,Saint Leo,FL,33574,Private Not-For-Profit,22,10464,8991674,15426,40.9482758621
2007,University of South Florida,Tampa,FL,33620-9951,Public,15,34387,23549828,3490,49.3158035954
2007,Saint Thomas University,Miami Gardens,FL,33054-6459,Private Not-For-Profit,21,2215,1505628,18750,34.2723004695
2007,Stetson University,DeLand,FL,32723,Private Not-For-Profit,21,3448,1318680,26910,66.9829222011
2007,Southeastern University,Lakeland,FL,33801-6034,Private Not-For-Profit,32,2680,1939396,12280,37.2262773723
2007,The University of Tampa,Tampa,FL,33606-1490,Private Not-For-Profit,22,4820,2377904,20590,53.0963302752
2007,Warner Southern College,Lake Wales,FL,33859-8797,Private Not-For-Profit,32,957,1105669,13210,38.7931034483
2007,The University of West Florida,Pensacola,FL,32514-5750,Public,21,7627,5576669,3311,48.4892086331
2007,Agnes Scott College,Decatur,GA,30030-3797,Private Not-For-Profit,31,885,747299,25785,69.0582959641
2007,Albany State University,Albany,GA,31705,Public,21,3432,7361949,3142,41.4285714286
2007,American Intercontinental University,Atlanta,GA,30326-1001,Private For-Profit,56,922,2381238,16586,13.1313131313
2007,Armstrong Atlantic State University,Savannah,GA,31419-1997,Public,21,5087,5471250,3062,25.092936803
2007,The Art Institute of Atlanta,Atlanta,GA,30328-1635,Private For-Profit,40,2725,3837943,18960,37.3205741627
2007,Clark Atlanta University,Atlanta,GA,30314-4391,Private Not-For-Profit,16,4262,6150541,15360,43.9603960396
2007,Augusta State University,Augusta,GA,30904-2200,Public,21,5087,5946397,3054,24.4784422809
2007,Berry College,Mount Berry,GA,30149,Private Not-For-Profit,32,1746,829693,18950,59.7014925373
2007,Brenau University,Gainesville,GA,30501-3668,Private Not-For-Profit,21,1795,1703878,16590,49.6
2007,Brewton-Parker College,Mount Vernon,GA,30445,Private Not-For-Profit,32,934,1492000,13360,28.7272727273
2007,Clayton  State University,Morrow,GA,30260-0285,Public,33,4462,6807035,3112,24.4635193133
2007,Columbus State University,Columbus,GA,31907-5645,Public,21,5968,6317038,3176,32.579787234
2007,Covenant College,Lookout Mountain,GA,30750-4164,Private Not-For-Profit,32,1254,705551,21840,57.9831932773
2007,Dalton State College,Dalton,GA,30720-3797,Public,40,2810,3126527,1754,27.2727272727
2007,DeVry University-Georgia,Decatur,GA,30030-2198,Private For-Profit,54,3017,6631433,12650,24.4186046512
2007,South University-Savannah,Savannah,GA,31406,Private For-Profit,40,2549,4638399,15325,45.4545454545
2007,Emory University,Atlanta,GA,30322,Private Not-For-Profit,15,11780,2174738,32506,87.9380603097
2007,Fort Valley State University,Fort Valley,GA,31030-4313,Public,21,1995,4443479,3198,32.3529411765
2007,Georgia Institute of Technology-Main Campus,Atlanta,GA,30332,Public,15,16808,4572937,4926,77.6878092668
2007,Georgia Southwestern State University,Americus,GA,31709-4693,Public,21,2041,2713730,3194,34.962406015
2007,Georgia College & State University,Milledgeville,GA,31061,Public,21,5383,2353451,4390,46.4163822526
2007,Georgia Southern University,Statesboro,GA,30460,Public,21,14642,10595543,3600,45.0607902736
2007,Georgia State University,Atlanta,GA,30302-3083,Public,15,21023,17178492,4782,47.191011236
2007,University of Georgia,Athens,GA,30602,Public,15,31119,8970186,4928,76.9679300292
2007,Kennesaw State University,Kennesaw,GA,30144-5591,Public,21,15763,9096924,3254,32.5722983257
2007,LaGrange College,Lagrange,GA,30240-2999,Private Not-For-Profit,32,1066,996217,17252,50.5617977528
2007,Life University,Marietta,GA,30060,Private Not-For-Profit,53,1557,485644,7200,6.06060606061
2007,Macon State College,Macon,GA,31206-5145,Public,40,4007,7883838,1784,17.3913043478
2007,Mercer University,Macon,GA,31207,Private Not-For-Profit,21,6037,3712750,25256,52.9335071708
2007,Morehouse College,Atlanta,GA,30314,Private Not-For-Profit,31,2821,3065900,17536,60.4529616725
2007,North Georgia College & State University,Dahlonega,GA,30597-1001,Public,21,4147,1757990,3440,48.0
2007,Oglethorpe University,Atlanta,GA,30319-2797,Private Not-For-Profit,31,931,779153,23410,52.8409090909
2007,Paine College,Augusta,GA,30901-3182,Private Not-For-Profit,31,880,1883662,10184,31.067961165
2007,Piedmont College,Demorest,GA,30535-0010,Private Not-For-Profit,22,1515,909581,15500,47.5862068966
2007,Reinhardt College,Waleska,GA,30183-2981,Private Not-For-Profit,33,980,744171,14120,34.5360824742
2007,Savannah College of Art and Design,Savannah,GA,31402-3146,Private Not-For-Profit,56,7643,3242342,23450,68.1474480151
2007,Savannah State University,Savannah,GA,31404,Public,22,2973,5865275,3166,40.4545454545
2007,Shorter College,Rome,GA,30165,Private Not-For-Profit,32,1017,798871,14300,46.8992248062
2007,Spelman College,Atlanta,GA,30314-4399,Private Not-For-Profit,31,2230,2527149,17005,77.9850746269
2007,Southern Polytechnic State University,Marietta,GA,30060-2896,Public,54,3222,2064360,3348,24.011299435
2007,Toccoa Falls College,Toccoa Falls,GA,30598,Private Not-For-Profit,32,900,961199,13388,47.6683937824
2007,Valdosta State University,Valdosta,GA,31698,Public,21,9390,7513438,3478,41.4634146341
2007,University of West Georgia,Carrollton,GA,30118-0001,Public,21,8436,6494879,3448,36.750483559
2007,Chaminade University of Honolulu,Honolulu,HI,96816-1578,Private Not-For-Profit,21,2226,1593749,14960,39.4618834081
2007,University of Hawaii at Hilo,Hilo,HI,96720-4091,Public,31,3071,3321377,3148,36.25
2007,University of Hawaii at Manoa,Honolulu,HI,96822-2301,Public,15,16788,7490516,4522,54.7666009204
2007,Hawaii Pacific University,Honolulu,HI,96813,Private Not-For-Profit,21,6127,2755016,12312,39.852398524
2007,Boise State University,Boise,ID,83725,Public,21,14331,12931762,4154,28.432563791
2007,Idaho State University,Pocatello,ID,83209,Public,16,10043,13299193,4190,31.4189189189
2007,University of Idaho,Moscow,ID,83844-2282,Public,15,10276,8202240,4200,52.9841656516
2007,Lewis-Clark State College,Lewiston,ID,83501-2698,Public,32,2715,3432887,3897,24.4966442953
2007,Northwest Nazarene University,Nampa,ID,83686-5897,Private Not-For-Profit,22,1657,901343,18770,51.6981132075
2007,Brigham Young University-Idaho,Rexburg,ID,83460-4107,Private Not-For-Profit,40,13002,19353000,3265,68.178264269
2007,School of the Art Institute of Chicago,Chicago,IL,60603,Private Not-For-Profit,56,2757,1479622,31394,53.9634146341
2007,Augustana College,Rock Island,IL,61201-2296,Private Not-For-Profit,31,2451,837356,24924,76.3636363636
2007,Aurora University,Aurora,IL,60506-4892,Private Not-For-Profit,21,2757,1537001,16190,44.976076555
