academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2008,Spring Hill College,Mobile,AL,36608-1791,Private Not-For-Profit,21,1328,1147566,23100,63.6678200692
2008,Stillman College,Tuscaloosa,AL,35403,Private Not-For-Profit,32,894,2376445,12186,19.4312796209
2008,Troy University,Troy,AL,36082-0001,Public,21,19015,22340613,4264,43.721770551
2008,Tuskegee University,Tuskegee,AL,36088-1920,Private Not-For-Profit,21,2877,4284119,14360,45.7994579946
2008,University of Alaska Fairbanks,Fairbanks,AK,99775-7480,Public,16,18474,9854254,4818,26.1675315048
2008,Collins College,Tempe,AZ,85281-5206,Private For-Profit,56,1502,2787435,31175,46.6101694915
2008,Arizona State University at the Tempe Campus,Tempe,AZ,85287,Public,15,42605,32217000,4971,55.9894978668
2008,University of Arizona,Tucson,AZ,85721-0066,Public,15,33447,19447000,5048,57.1708533761
2008,DeVry University-Arizona,Phoenix,AZ,85021-2995,Private For-Profit,54,1153,1982641,13220,34.3629343629
2008,Grand Canyon University,Phoenix,AZ,85017,Private For-Profit,21,6753,4686234,14320,49.2462311558
2008,Northern Arizona University,Flagstaff,AZ,86011-4132,Public,16,17230,13404622,4844,52.5777984208
2008,University of Phoenix-Phoenix-Hohokam Campus,Phoenix,AZ,85040-1958,Private For-Profit,55,7744,5313823,11040,15.3571428571
2008,Prescott College,Prescott,AZ,86301,Private Not-For-Profit,22,879,829151,20180,40.9090909091
2008,Western International University,Phoenix,AZ,85021,Private For-Profit,21,8909,2933934,8400,16.8831168831
2008,University of Arkansas at Little Rock,Little Rock,AR,72204,Public,16,8843,9956986,5724,20.5683355886
2008,University of Arkansas Main Campus,Fayetteville,AR,72701,Public,15,15913,8681578,6038,57.5573233505
2008,University of Arkansas at Pine Bluff,Pine Bluff,AR,71601,Public,32,2919,7125150,4499,27.9494382022
2008,Arkansas State University-Main Campus,State University,AR,72467,Public,21,9268,12968991,6010,38.7914230019
2008,Arkansas Tech University,Russellville,AR,72801-2222,Public,21,6510,8511867,4154,38.4350816853
2008,University of Arkansas at Monticello,Monticello,AR,71656,Public,32,2654,5175222,4300,24.7582205029
2008,University of Central Arkansas,Conway,AR,72035-0001,Public,21,10899,10116857,6205,41.0532276331
2008,Harding University,Searcy,AR,72143,Private Not-For-Profit,22,4968,3221615,12360,60.6330365974
2008,Henderson State University,Arkadelphia,AR,71999-0001,Public,21,3152,4439648,4667,33.0632090762
2008,Hendrix College,Conway,AR,72032-3080,Private Not-For-Profit,31,1187,661713,22425,69.7160883281
2008,John Brown University,Siloam Springs,AR,72761,Private Not-For-Profit,32,1858,1143462,17176,67.9867986799
2008,Ouachita Baptist University,Arkadelphia,AR,71998-0001,Private Not-For-Profit,32,1412,959240,16508,60.3535353535
2008,Southern Arkansas University Main Campus,Magnolia,AR,71753,Public,21,2687,4191853,5224,31.106870229
2008,University of Arkansas-Fort Smith,Fort Smith,AR,72913-3649,Public,40,4565,7230189,4060,29.7101449275
2008,Academy of Art University,San Francisco,CA,94105,Private For-Profit,56,8880,6147116,14680,32.3353293413
2008,Art Center College of Design,Pasadena,CA,91103,Private Not-For-Profit,56,1602,2180000,28510,89.2857142857
2008,Azusa Pacific University,Azusa,CA,91702-7000,Private Not-For-Profit,21,5872,2698124,25130,62.9353233831
2008,Biola University,La Mirada,CA,90639-0001,Private Not-For-Profit,16,4907,2474000,24998,70.4268292683
2008,Brooks Institute,Santa Barbara,CA,93103,Private For-Profit,56,1743,2138032,26760,41.1428571429
2008,California Baptist University,Riverside,CA,92504-3297,Private Not-For-Profit,21,3181,2612074,20636,49.7326203209
2008,California College of the Arts,Oakland,CA,94618-1487,Private Not-For-Profit,56,1524,1271652,29570,59.7402597403
2008,California Institute of Technology,Pasadena,CA,91125,Private Not-For-Profit,15,2133,370000,32835,88.4920634921
2008,California Lutheran University,Thousand Oaks,CA,91360-2787,Private Not-For-Profit,21,2972,923817,25990,69.1842900302
2008,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,93407,Public,21,19004,8653355,4689,69.395711501
2008,California State University-Bakersfield,Bakersfield,CA,93311-1099,Public,21,6607,10203660,3714,44.4771723122
2008,California State University-Stanislaus,Turlock,CA,95382,Public,21,6951,8621559,3330,52.5454545455
2008,California State University-San Bernardino,San Bernardino,CA,92407-2397,Public,21,14282,19774391,3455,43.669250646
2008,California State Polytechnic University-Pomona,Pomona,CA,91768,Public,21,18734,20528230,3278,50.3739715782
2008,California State University-Chico,Chico,CA,95929-0150,Public,21,15886,14670901,3690,55.6892230576
2008,California State University-Dominguez Hills,Carson,CA,90747-0005,Public,21,8943,11985004,3377,33.9682539683
2008,California State University-Fresno,Fresno,CA,93740,Public,21,19364,25760045,3299,48.0127912289
2008,California State University-Fullerton,Fullerton,CA,92831-3599,Public,21,29821,24815688,3342,49.0428441203
2008,California State University-East Bay,Hayward,CA,94542,Public,21,10933,9552178,3345,44.3699731903
2008,California State University-Long Beach,Long Beach,CA,90840-0115,Public,21,30920,30250818,3116,55.3228021978
2008,California State University-Los Angeles,Los Angeles,CA,90032,Public,21,16695,23237347,3332,30.5555555556
2008,California State University-Northridge,Northridge,CA,91330,Public,21,28579,33980222,3350,41.057367829
2008,California State University-Sacramento,Sacramento,CA,95819-2694,Public,21,23908,24839178,3558,41.5475189235
2008,University of California-Berkeley,Berkeley,CA,94720,Public,15,33855,25222000,7165,89.6448087432
2008,University of California-Davis,Davis,CA,95616-8678,Public,15,28868,27365000,8124,81.3883516011
2008,University of California-Irvine,Irvine,CA,92697,Public,15,25839,18524000,7556,81.0244764068
2008,University of California-Los Angeles,Los Angeles,CA,90095-1405,Public,15,36733,28714000,7165,89.2101551481
2008,University of California-Riverside,Riverside,CA,92521,Public,15,16880,20185000,7355,64.2816419612
2008,University of California-San Diego,La Jolla,CA,92093,Public,15,26466,24107000,7456,85.1520150837
2008,University of California-Santa Barbara,Santa Barbara,CA,93106,Public,15,21054,14519000,7896,81.4776002096
2008,University of California-Santa Cruz,Santa Cruz,CA,95064,Public,15,15466,11826000,7646,71.5163271904
2008,California Institute of the Arts,Valencia,CA,91355-2397,Private Not-For-Profit,56,1315,752938,32090,61.4035087719
2008,California Maritime Academy,Vallejo,CA,94590,Public,59,819,625513,3728,62.015503876
2008,Chapman University,Orange,CA,92866,Private Not-For-Profit,21,9600,4092383,32608,67.2389127325
2008,Concordia University,Irvine,CA,92612-3299,Private Not-For-Profit,22,2152,861881,22380,58.5657370518
2008,Claremont McKenna College,Claremont,CA,91711-6400,Private Not-For-Profit,31,1135,403000,35190,94.3775100402
2008,DeVry University-California,Pomona,CA,91768-2642,Private For-Profit,32,4390,9634984,14330,33.1360946746
2008,Dominican University of California,San Rafael,CA,94901-2298,Private Not-For-Profit,21,1752,1154788,30570,49.0099009901
2008,Fresno Pacific University,Fresno,CA,93702-4709,Private Not-For-Profit,21,1859,1717075,21796,59.7989949749
2008,Golden Gate University-San Francisco,San Francisco,CA,94105-2968,Private Not-For-Profit,55,2146,135370,12240,20.0
2008,Holy Names University,Oakland,CA,94619-1699,Private Not-For-Profit,21,864,743241,25060,16.6666666667
2008,Humboldt State University,Arcata,CA,95521-8299,Public,21,7084,9397261,3843,42.2248803828
2008,ITT Technical Institute-San Diego,San Diego,CA,92123,Private For-Profit,54,935,1995291,15600,78.9473684211
2008,The Art Institute of California-San Diego,San Diego,CA,92108-4423,Private For-Profit,56,1935,2923247,21124,59.2920353982
2008,University of La Verne,La Verne,CA,91750-4401,Private Not-For-Profit,16,5358,3640175,25590,60.2739726027
2008,Loma Linda University,Loma Linda,CA,92350,Private Not-For-Profit,16,5019,2428840,25640,27.8106508876
2008,The Master's College and Seminary,Santa Clarita,CA,91321-1200,Private Not-For-Profit,32,1268,713845,22140,59.4285714286
2008,The Art Institute of California-San Francisco,San Francisco,CA,94102-4908,Private For-Profit,56,1246,2170836,22038,31.3432835821
2008,Loyola Marymount University,Los Angeles,CA,90045-2659,Private Not-For-Profit,21,8289,3163380,31804,79.467996675
2008,Mills College,Oakland,CA,94613,Private Not-For-Profit,31,1360,1196307,35440,61.3138686131
2008,Mount St Mary's College,Los Angeles,CA,90049-1599,Private Not-For-Profit,21,1931,2470707,25358,59.0551181102
2008,Musicians Institute,Hollywood,CA,90028,Private For-Profit,56,1190,990773,21400,33.3333333333
2008,National University,La Jolla,CA,92037-1011,Private Not-For-Profit,21,15430,3203127,9720,38.2978723404
2008,Notre Dame de Namur University,Belmont,CA,94002-1908,Private Not-For-Profit,21,1024,581817,24650,53.6082474227
2008,Occidental College,Los Angeles,CA,90041-3392,Private Not-For-Profit,31,1859,1125302,35343,85.6823266219
2008,Otis College of Art and Design,Los Angeles,CA,90045-3505,Private Not-For-Profit,56,1157,1459304,28946,51.7482517483
2008,Hope International University,Fullerton,CA,92831-3199,Private Not-For-Profit,21,804,585508,19900,43.5185185185
2008,Pacific Union College,Angwin,CA,94508-9707,Private Not-For-Profit,32,1282,1151129,21435,39.3939393939
2008,University of the Pacific,Stockton,CA,95211-0197,Private Not-For-Profit,16,5807,3342581,28980,67.5874769797
2008,Pepperdine University,Malibu,CA,90263,Private Not-For-Profit,16,6075,1345000,34700,81.25
2008,Pitzer College,Claremont,CA,91711-6101,Private Not-For-Profit,31,974,445750,35912,69.4214876033
2008,Point Loma Nazarene University,San Diego,CA,92106-2899,Private Not-For-Profit,22,3039,1281724,23730,70.8411214953
2008,Pomona College,Claremont,CA,91711-6319,Private Not-For-Profit,31,1547,590000,33932,94.6524064171
2008,University of Redlands,Redlands,CA,92373-0999,Private Not-For-Profit,21,4154,1666319,30626,74.5424292845
2008,Samuel Merritt College,Oakland,CA,94609,Private Not-For-Profit,53,1095,285813,31369,78.5714285714
2008,San Diego State University,San Diego,CA,92182,Public,16,31604,26003726,3428,61.2506826871
2008,University of San Diego,San Diego,CA,92110-2492,Private Not-For-Profit,16,6719,1480650,32564,75.2144899905
2008,San Francisco State University,San Francisco,CA,94132,Public,21,25589,23519400,3456,43.661971831
2008,University of San Francisco,San Francisco,CA,94117-1080,Private Not-For-Profit,16,8200,3183000,31180,66.6269368296
2008,San Jose State University,San Jose,CA,95192-0001,Public,21,26233,20595676,3632,41.4393040728
2008,Santa Clara University,Santa Clara,CA,95053,Private Not-For-Profit,21,7561,1592000,33000,85.1254480287
2008,Scripps College,Claremont,CA,91711-3905,Private Not-For-Profit,31,914,228895,35850,82.5892857143
2008,Simpson University,Redding,CA,96003-8606,Private Not-For-Profit,22,979,1187042,18600,44.3902439024
2008,Saint Marys College of California,Moraga,CA,94556,Private Not-For-Profit,21,3277,2058171,31080,64.7058823529
2008,Sonoma State University,Rohnert Park,CA,94928-3609,Public,21,7851,4676361,3946,49.5041322314
2008,Vanguard University of Southern California,Costa Mesa,CA,92626,Private Not-For-Profit,32,1883,187983,22986,52.9780564263
2008,University of Southern California,Los Angeles,CA,90089,Private Not-For-Profit,15,30768,7948000,35809,87.9404286233
2008,Westmont College,Santa Barbara,CA,93108-1089,Private Not-For-Profit,31,1322,506872,31212,80.2395209581
2008,Whittier College,Whittier,CA,90601,Private Not-For-Profit,31,1825,987261,30160,55.1948051948
2008,Woodbury University,Burbank,CA,91510-7846,Private Not-For-Profit,22,1362,1881435,25758,56.5217391304
2008,Adams State College,Alamosa,CO,81102,Public,21,2244,3844530,3466,29.5843520782
2008,University of Colorado Denver,Denver,CO,80217-3364,Public,16,14365,6762291,5932,36.724137931
2008,University of Colorado at Colorado Springs,Colorado Springs,CO,80933-7150,Public,21,6576,4669763,5296,45.6834532374
2008,University of Colorado at Boulder,Boulder,CO,80309-0017,Public,15,28171,10357113,6635,66.5426817928
2008,Colorado Christian University,Lakewood,CO,80226,Private Not-For-Profit,21,1504,1340581,19000,32.9896907216
2008,Colorado College,Colorado Springs,CO,80903,Private Not-For-Profit,31,2062,628745,33972,86.9022869023
2008,The Art Institute of Colorado,Denver,CO,80203-2114,Private For-Profit,56,2341,2444630,22935,43.8775510204
2008,Colorado School of Mines,Golden,CO,80401,Public,54,4040,1437331,10050,68.3274021352
2008,Colorado State University,Fort Collins,CO,80523-0100,Public,15,24038,10101429,5419,63.1245043616
2008,Colorado Technical University,Colorado Springs,CO,80907-3812,Private For-Profit,21,1403,1253879,10095,16.6666666667
2008,Westwood College-Denver North,Denver,CO,80221,Private For-Profit,54,4301,12475548,13119,41.3612565445
2008,University of Denver,Denver,CO,80208,Private Not-For-Profit,15,9257,2062281,32232,74.3927125506
2008,Fort Lewis College,Durango,CO,81301-3999,Public,31,3714,3040460,6284,33.0434782609
2008,Mesa State College,Grand Junction,CO,81501-3122,Public,31,5155,4998473,4064,34.6041055718
2008,Metropolitan State College of Denver,Denver,CO,80217-3362,Public,32,16301,14730272,3033,21.4501510574
2008,Naropa University,Boulder,CO,80302-6697,Private Not-For-Profit,59,934,564606,20814,76.4705882353
2008,University of Northern Colorado,Greeley,CO,80639,Public,16,11091,5252520,4313,49.9484004128
2008,Regis University,Denver,CO,80221-1099,Private Not-For-Profit,21,7657,2603986,26800,63.5782747604
2008,Colorado State University-Pueblo,Pueblo,CO,81001-4901,Public,21,4262,4869436,4156,33.1775700935
2008,Western State College of Colorado,Gunnison,CO,81231,Public,31,1985,1380216,3586,36.07907743
2008,Albertus Magnus College,New Haven,CT,06511-1189,Private Not-For-Profit,32,1917,1281428,21074,55.5555555556
2008,University of Bridgeport,Bridgeport,CT,06604-5620,Private Not-For-Profit,16,3734,2003000,22860,43.5897435897
2008,Central Connecticut State University,New Britain,CT,06050,Public,21,9684,4986464,6734,46.0964019009
2008,University of Connecticut,Storrs,CT,06269,Public,15,25532,9470011,8852,70.7323296759
2008,Eastern Connecticut State University,Willimantic,CT,06226,Public,21,4474,2691064,6961,45.9016393443
2008,Fairfield University,Fairfield,CT,06824-5195,Private Not-For-Profit,21,4223,940000,33905,78.7207872079
2008,University of Hartford,West Hartford,CT,06117-1599,Private Not-For-Profit,16,6091,2510587,26996,60.1923076923
2008,Mitchell College,New London,CT,06320,Private Not-For-Profit,40,807,738965,23093,31.5217391304
2008,University of New Haven,West Haven,CT,06516,Private Not-For-Profit,21,4029,1816671,26396,45.3686200378
2008,Post University,Waterbury,CT,06723,Private For-Profit,32,935,1693281,22550,28.9855072464
2008,Quinnipiac University,Hamden,CT,06518,Private Not-For-Profit,21,6651,1296022,28720,75.2041573868
2008,Sacred Heart University,Fairfield,CT,06825-1000,Private Not-For-Profit,21,4714,1369465,27150,61.982434128
2008,Saint Joseph College,West Hartford,CT,06117-2791,Private Not-For-Profit,21,1218,875000,24690,47.263681592
2008,Southern Connecticut State University,New Haven,CT,06515-1355,Public,21,9495,5247033,6623,37.9310344828
2008,Trinity College,Hartford,CT,06106-3100,Private Not-For-Profit,31,2312,902757,36870,86.3138686131
2008,Wesleyan University,Middletown,CT,06459,Private Not-For-Profit,31,3079,1064000,36806,92.7374301676
2008,Western Connecticut State University,Danbury,CT,06810-6860,Public,21,5150,2596750,6624,40.4551201011
2008,Yale University,New Haven,CT,06520,Private Not-For-Profit,15,11345,1884822,34530,97.3826020015
2008,Delaware State University,Dover,DE,19901,Public,21,3323,4638524,6146,35.8738501971
2008,University of Delaware,Newark,DE,19716,Public,15,18716,3591352,8150,79.5120517343
2008,Goldey-Beacom College,Wilmington,DE,19808,Private Not-For-Profit,55,863,619085,17170,41.5730337079
2008,Wesley College,Dover,DE,19901-3875,Private Not-For-Profit,32,2113,1273434,17579,38.6018237082
2008,Wilmington University,New Castle,DE,19720,Private Not-For-Profit,16,5345,2940265,8450,42.1568627451
2008,American University,Washington,DC,20016-8001,Private Not-For-Profit,15,9757,2008000,31425,75.5180353031
2008,Catholic University of America,Washington,DC,20064,Private Not-For-Profit,15,5288,908946,28990,70.5714285714
2008,University of the District of Columbia,Washington,DC,20008,Public,21,3926,4773668,3140,7.93650793651
2008,Gallaudet University,Washington,DC,20002-3695,Private Not-For-Profit,21,1308,1103391,12360,29.3617021277
2008,George Washington University,Washington,DC,20052,Private Not-For-Profit,15,19385,2815589,37030,80.7709154621
2008,Georgetown University,Washington,DC,20057,Private Not-For-Profit,15,13657,2075000,35964,93.1618144888
2008,Howard University,Washington,DC,20059-0001,Private Not-For-Profit,15,9543,7603893,14020,65.2269399707
2008,Strayer University,Washington,DC,20005,Private For-Profit,22,18693,23560000,11570,18.1208053691
2008,Trinity Washington University,Washington,DC,20017-1094,Private Not-For-Profit,21,1131,1718659,18807,39.6551724138
2008,The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL,33316-3000,Private For-Profit,56,2197,3975390,19810,42.0664206642
2008,Barry University,Miami,FL,33161-6695,Private Not-For-Profit,21,7093,5303851,24725,41.0313901345
2008,Bethune-Cookman University,Daytona Beach,FL,32114-3099,Private Not-For-Profit,32,3304,7762951,12382,40.6919275124
2008,Lynn University,Boca Raton,FL,33431-5598,Private Not-For-Profit,21,2248,953428,28490,36.5570599613
2008,Carlos Albizu University-Miami Campus,Miami,FL,33172-2209,Private Not-For-Profit,59,851,663652,11724,69.0909090909
2008,University of Central Florida,Orlando,FL,32816,Public,16,39639,23279960,3561,62.8142589118
2008,Eckerd College,Saint Petersburg,FL,33711-4700,Private Not-For-Profit,31,2260,1451764,29136,64.2533936652
2008,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-3900,Private Not-For-Profit,21,14398,5079000,26496,58.8983050847
2008,Florida Agricultural and Mechanical University,Tallahassee,FL,32307,Public,21,10678,17026247,3274,40.820219361
2008,Florida Atlantic University,Boca Raton,FL,33431-0991,Public,16,18915,14970834,2693,39.4182547643
2008,Flagler College,Saint Augustine,FL,32084,Private Not-For-Profit,32,2906,1657143,11810,75.8835758836
2008,Florida Hospital College of Health Sciences,Orlando,FL,32803,Private Not-For-Profit,40,1278,1086641,8170,83.3333333333
2008,Florida Institute of Technology,Melbourne,FL,32901-6975,Private Not-For-Profit,16,3886,1429023,28920,59.0733590734
2008,Florida International University,Miami,FL,33199,Public,15,28951,30884495,3460,48.7682970368
2008,Florida Memorial University,Miami Gardens,FL,33054-6199,Private Not-For-Profit,32,1657,4202876,12254,34.8591549296
2008,Florida Southern College,Lakeland,FL,33801-5698,Private Not-For-Profit,32,1899,2053430,21190,51.7311608961
2008,Florida State University,Tallahassee,FL,32306-1037,Public,15,36327,19899414,3355,69.527005433
2008,University of Florida,Gainesville,FL,32611-3115,Public,15,47600,23044000,3256,81.6422104277
2008,International Academy of Design and Technology,Tampa,FL,33634,Private For-Profit,56,2095,2952145,18780,38.0
2008,AI Miami International University of Art and Design,Miami,FL,33132-1418,Private For-Profit,56,2428,3142222,28032,44.8275862069
2008,Jacksonville University,Jacksonville,FL,32211-3394,Private Not-For-Profit,21,2534,2407407,22500,37.2750642674
2008,University of Miami,Coral Gables,FL,33124,Private Not-For-Profit,15,14700,5452327,33018,76.8328445748
2008,Remington College-Tampa Campus,Tampa,FL,33612-8410,Private For-Profit,54,974,2551497,13750,58.6956521739
2008,University of North Florida,Jacksonville,FL,32224-2645,Public,21,13171,15259256,3491,45.1474530831
2008,Nova Southeastern University,Fort Lauderdale,FL,33314-7796,Private Not-For-Profit,16,19023,5620431,19400,41.3194444444
2008,Palm Beach Atlantic University-West Palm Beach,West Palm Beach,FL,33401,Private Not-For-Profit,21,2998,2174324,20210,54.4600938967
2008,Ringling College of Art and Design,Sarasota,FL,34234-5895,Private Not-For-Profit,56,1169,1018287,25110,66.8316831683
2008,Rollins College,Winter Park,FL,32789-4499,Private Not-For-Profit,21,3040,1595000,32640,68.8841201717
2008,Saint Leo University,Saint Leo,FL,33574-6665,Private Not-For-Profit,22,9894,8919895,16120,38.5159010601
2008,University of South Florida,Tampa,FL,33620-9951,Public,15,35247,26443600,3456,48.0906921241
2008,Saint Thomas University,Miami Gardens,FL,33054-6459,Private Not-For-Profit,21,2144,1576650,20170,37.2670807453
2008,Stetson University,DeLand,FL,32723,Private Not-For-Profit,21,3438,1446670,28780,66.9741697417
2008,Southeastern University,Lakeland,FL,33801-6034,Private Not-For-Profit,32,2798,2255832,13480,51.4285714286
2008,The University of Tampa,Tampa,FL,33606-1490,Private Not-For-Profit,22,5051,2735848,20682,57.9569892473
2008,Warner Southern College,Lake Wales,FL,33859-8797,Private Not-For-Profit,32,1099,1333079,13860,33.9130434783
2008,The University of West Florida,Pensacola,FL,32514-5750,Public,21,8039,6416671,3351,44.2105263158
2008,Agnes Scott College,Decatur,GA,30030-3797,Private Not-For-Profit,31,874,841840,27387,70.5128205128
2008,Albany State University,Albany,GA,31705,Public,21,3545,8369723,3308,50.2127659574
2008,Armstrong Atlantic State University,Savannah,GA,31419-1997,Public,21,5219,5443201,3262,29.4117647059
2008,The Art Institute of Atlanta,Atlanta,GA,30328-1635,Private For-Profit,40,2714,5225510,20860,36.2264150943
2008,Clark Atlanta University,Atlanta,GA,30314-4391,Private Not-For-Profit,16,3945,6571805,16100,44.5414847162
2008,Augusta State University,Augusta,GA,30904-2200,Public,21,5230,6270897,3242,20.9770114943
2008,Berry College,Mount Berry,GA,30149,Private Not-For-Profit,32,1770,946707,20570,60.7079646018
2008,Brenau University,Gainesville,GA,30501-3668,Private Not-For-Profit,21,1938,2091025,17700,51.2820512821
2008,Brewton-Parker College,Mount Vernon,GA,30445,Private Not-For-Profit,32,848,1475144,14050,26.5486725664
2008,Clayton  State University,Morrow,GA,30260-0285,Public,33,4433,7993183,3420,23.7154150198
2008,Columbus State University,Columbus,GA,31907-5645,Public,21,5971,6426164,3352,29.4701986755
2008,Covenant College,Lookout Mountain,GA,30750-4164,Private Not-For-Profit,32,1285,831327,22840,64.9350649351
2008,Dalton State College,Dalton,GA,30720-3797,Public,40,3090,4199960,1992,5.0
2008,DeVry University-Georgia,Decatur,GA,30030-2198,Private For-Profit,54,3087,7891007,13220,22.6851851852
2008,South University-Savannah,Savannah,GA,31406,Private For-Profit,40,3651,9467487,17985,14.2857142857
2008,Emory University,Atlanta,GA,30322,Private Not-For-Profit,15,12040,2689902,34336,87.2291021672
2008,Fort Valley State University,Fort Valley,GA,31030-4313,Public,21,2382,5698992,3396,34.5945945946
2008,Georgia Institute of Technology-Main Campus,Atlanta,GA,30332,Public,15,17558,4973708,5305,77.1868131868
2008,Georgia Southwestern State University,Americus,GA,31709-4693,Public,21,2006,2928624,3384,33.3333333333
2008,Georgia College & State University,Milledgeville,GA,31061,Public,21,5618,2521330,4750,41.5650406504
2008,Georgia Southern University,Statesboro,GA,30460,Public,21,15062,12291286,3868,45.4370427416
2008,Georgia State University,Atlanta,GA,30302-3083,Public,15,22136,19561239,5147,44.1605839416
2008,University of Georgia,Athens,GA,30602,Public,15,31008,9852064,5285,78.8883699206
2008,Kennesaw State University,Kennesaw,GA,30144-5591,Public,21,16722,11629717,3592,35.4555433589
2008,LaGrange College,Lagrange,GA,30240-2999,Private Not-For-Profit,32,1031,1040052,18500,54.1484716157
2008,Life University,Marietta,GA,30060,Private Not-For-Profit,53,1784,569286,7425,51.4018691589
2008,Macon State College,Macon,GA,31206-5145,Public,40,4230,8424728,1938,17.1052631579
2008,Mercer University,Macon,GA,31207,Private Not-For-Profit,21,6245,4265135,26960,56.9141193595
2008,Morehouse College,Atlanta,GA,30314,Private Not-For-Profit,31,2718,3241000,18331,66.889632107
2008,North Georgia College & State University,Dahlonega,GA,30597-1001,Public,21,4355,2270368,3648,48.5316846986
2008,Oglethorpe University,Atlanta,GA,30319-2797,Private Not-For-Profit,31,921,855466,24442,61.581920904
2008,Paine College,Augusta,GA,30901-3182,Private Not-For-Profit,31,876,2168302,10694,25.3731343284
2008,Piedmont College,Demorest,GA,30535-0010,Private Not-For-Profit,22,1609,1162572,16500,48.9208633094
2008,Reinhardt College,Waleska,GA,30183-2981,Private Not-For-Profit,33,953,754005,14970,38.4210526316
2008,Savannah College of Art and Design,Savannah,GA,31402-3146,Private Not-For-Profit,56,8317,4081785,24890,65.595463138
2008,Savannah State University,Savannah,GA,31404-5310,Public,22,2860,6095543,3324,34.4758064516
2008,Shorter College,Rome,GA,30165,Private Not-For-Profit,32,1011,942042,15160,49.5412844037
2008,Spelman College,Atlanta,GA,30314-4399,Private Not-For-Profit,31,2278,2864096,18615,80.2127659574
2008,Southern Polytechnic State University,Marietta,GA,30060-2896,Public,54,3517,2582972,3629,29.7619047619
2008,Toccoa Falls College,Toccoa Falls,GA,30598,Private Not-For-Profit,32,927,1108921,13825,59.4285714286
2008,Valdosta State University,Valdosta,GA,31698,Public,21,9812,8943514,3824,40.203562341
2008,University of West Georgia,Carrollton,GA,30118-0001,Public,21,8944,8343572,3704,31.9727891156
2008,Chaminade University of Honolulu,Honolulu,HI,96816-1578,Private Not-For-Profit,21,2115,1656329,15470,25.4716981132
2008,University of Hawaii at Hilo,Hilo,HI,96720-4091,Public,31,3118,3645361,3676,32.4257425743
2008,University of Hawaii at Manoa,Honolulu,HI,96822-2301,Public,15,16505,9555625,5390,50.6373117034
2008,Hawaii Pacific University,Honolulu,HI,96813,Private Not-For-Profit,21,5979,3061657,13080,40.8620689655
2008,Boise State University,Boise,ID,83725,Public,21,14876,14272478,4409,27.7945619335
2008,Idaho State University,Pocatello,ID,83209,Public,16,10070,13472254,4400,25.6192959583
2008,University of Idaho,Moscow,ID,83844-2282,Public,15,10138,8492367,4410,56.6399011736
2008,The College of Idaho,Caldwell,ID,83605-4432,Private Not-For-Profit,31,811,551826,17680,67.1794871795
2008,Lewis-Clark State College,Lewiston,ID,83501-2698,Public,32,2814,3530928,4092,24.8927038627
2008,Northwest Nazarene University,Nampa,ID,83686-5897,Private Not-For-Profit,22,1704,1029977,19970,48.5507246377
2008,Brigham Young University-Idaho,Rexburg,ID,83460,Private Not-For-Profit,40,12567,14069303,3435,64.5948945616
