academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2005,California Institute of Technology,Pasadena,CA,91125,Private Not-For-Profit,15,2171,381000,25566,90.1709401709
2005,California Lutheran University,Thousand Oaks,CA,91360-278,Private Not-For-Profit,21,2624,839280,22285,66.6666666667
2005,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,93407,Public,21,16893,8279382,3974,68.7991021324
2005,California State University-Bakersfield,Bakersfield,CA,93311-109,Public,21,6526,8004998,2707,37.5241779497
2005,California State University-Stanislaus,Turlock,CA,95382,Public,21,6147,7116442,2807,51.7021276596
2005,California State University-San Bernardino,San Bernardino,CA,92407-239,Public,21,13472,17662772,2906,42.2306959009
2005,California State Polytechnic University-Pomona,Pomona,CA,91768,Public,21,16443,17230940,2811,45.922057051
2005,California State University-Chico,Chico,CA,95929-015,Public,21,14581,13890315,3154,52.4165421026
2005,California State University-Dominguez Hills,Carson,CA,90747-000,Public,21,9175,12308917,2771,35.0993377483
2005,California State University-Fresno,Fresno,CA,93740,Public,21,17488,22244920,2704,43.2765707575
2005,California State University-Fullerton,Fullerton,CA,92831-359,Public,21,26151,20506020,2804,48.2311320755
2005,California State University-East Bay,Hayward,CA,94542,Public,21,10675,9065227,2706,43.6974789916
2005,California State University-Long Beach,Long Beach,CA,90840-011,Public,21,27657,25167752,2658,46.2677546086
2005,California State University-Los Angeles,Los Angeles,CA,90032,Public,21,15906,19930430,2849,31.8718381113
2005,California State University-Northridge,Northridge,CA,91330,Public,21,25139,30438552,2778,36.4747634069
2005,California State University-Sacramento,Sacramento,CA,95819-269,Public,21,23210,20957724,2824,40.8442669709
2005,University of California-Berkeley,Berkeley,CA,94720,Public,15,31244,22391000,6730,87.1322518559
2005,University of California-Davis,Davis,CA,95616-867,Public,15,27568,20531000,7557,80.1152737752
2005,University of California-Irvine,Irvine,CA,92697,Public,15,23586,16278000,6895,79.9548914576
2005,University of California-Los Angeles,Los Angeles,CA,90095,Public,15,35179,27159000,6586,87.378875969
2005,University of California-Riverside,Riverside,CA,92521,Public,15,16412,18381000,6684,65.2714932127
2005,University of California-San Diego,La Jolla,CA,92093,Public,15,23996,19301000,6851,84.5677099473
2005,University of California-Santa Barbara,Santa Barbara,CA,93106,Public,15,20588,13586000,7062,78.7426744806
2005,University of California-Santa Cruz,Santa Cruz,CA,95064,Public,15,14556,9990000,7023,70.085106383
2005,California Institute of the Arts,Valencia,CA,91355-239,Private Not-For-Profit,56,1318,791998,26295,50.0
2005,Chapman University,Orange,CA,92866,Private Not-For-Profit,21,9224,3134560,26150,65.6880733945
2005,Concordia University,Irvine,CA,92612-329,Private Not-For-Profit,22,1644,919697,18800,56.6137566138
2005,Claremont McKenna College,Claremont,CA,91711-640,Private Not-For-Profit,31,1124,408825,29210,87.5502008032
2005,Dominican University of California,San Rafael,CA,94901-229,Private Not-For-Profit,21,1609,1037202,24454,57.6576576577
2005,Fresno Pacific University,Fresno,CA,93702-470,Private Not-For-Profit,21,1426,1679174,18728,57.4074074074
2005,Golden Gate University-San Francisco,San Francisco,CA,94105-296,Private Not-For-Profit,55,2516,149956,11610,63.6363636364
2005,Humboldt State University,Arcata,CA,95521-829,Public,21,6936,8824104,2863,44.8735019973
2005,Art Institute of California-San Diego,San Diego,CA,92108-442,Private For-Profit,56,1573,2057665,17904,60.0
2005,University of La Verne,La Verne,CA,91750-440,Private Not-For-Profit,16,5840,3949240,21500,52.3510971787
2005,Loma Linda University,Loma Linda,CA,92350,Private Not-For-Profit,16,4918,2635660,22050,37.8787878788
2005,The Master's College and Seminary,Santa Clarita,CA,91321-120,Private Not-For-Profit,32,1304,826859,17970,64.0449438202
2005,The Art Institute of California-San Francisco,San Francisco,CA,94102-490,Private For-Profit,56,1215,1657049,24022,50.0
2005,Loyola Marymount University,Los Angeles,CA,90045-265,Private Not-For-Profit,21,8140,3452643,25756,76.0078662734
2005,Mills College,Oakland,CA,94613,Private Not-For-Profit,31,1201,889384,27085,67.7685950413
2005,Mount St Mary's College,Los Angeles,CA,90049-159,Private Not-For-Profit,21,1877,2414476,21478,55.223880597
2005,Musicians Institute,Hollywood,CA,90028,Private For-Profit,56,1029,846681,15000,40.4109589041
2005,National University,La Jolla,CA,92037-101,Private Not-For-Profit,21,15112,2787018,8491.4326171875,46.6666666667
2005,Notre Dame de Namur University,Belmont,CA,94002-190,Private Not-For-Profit,21,1169,668712,21500,52.7131782946
2005,Occidental College,Los Angeles,CA,90041-339,Private Not-For-Profit,31,1868,1236131,29485,83.6585365854
2005,Otis College of Art and Design,Los Angeles,CA,90045-350,Private Not-For-Profit,56,1030,1249160,25100,47.5
2005,Hope International University,Fullerton,CA,92831-319,Private Not-For-Profit,21,843,850106,16400,39.6396396396
2005,Pacific Union College,Angwin,CA,94508-970,Private Not-For-Profit,32,1457,1196066,18054,23.0769230769
2005,University of the Pacific,Stockton,CA,95211-019,Private Not-For-Profit,16,5870,3165686,24750,65.2243589744
2005,Pepperdine University,Malibu,CA,90263,Private Not-For-Profit,16,6195,1730000,28720,79.8181818182
2005,Pitzer College,Claremont,CA,91711-610,Private Not-For-Profit,31,897,399749,31438,69.918699187
2005,Point Loma Nazarene University,San Diego,CA,92106-289,Private Not-For-Profit,22,2844,1181138,19540,68.189233279
2005,Pomona College,Claremont,CA,91711-631,Private Not-For-Profit,31,1540,487000,28365,94.6153846154
2005,University of Redlands,Redlands,CA,92373-099,Private Not-For-Profit,21,4467,2063766,25524,65.1804670913
2005,Samuel Merritt College,Oakland,CA,94609,Private Not-For-Profit,53,912,369193,24309,68.75
2005,San Diego State University,San Diego,CA,92182,Public,16,27876,21904056,2936,52.9640084686
2005,University of San Diego,San Diego,CA,92110-249,Private Not-For-Profit,16,6800,2210149,25064,72.8282828283
2005,San Francisco State University,San Francisco,CA,94132,Public,21,23809,21318496,2880,40.2528977871
2005,University of San Francisco,San Francisco,CA,94117-108,Private Not-For-Profit,16,7674,3141000,24920,66.5785997358
2005,San Jose State University,San Jose,CA,95192-000,Public,21,23029,18068128,2958,40.882485367
2005,Santa Clara University,Santa Clara,CA,95053,Private Not-For-Profit,21,6798,1871000,27135,84.4686648501
2005,Scripps College,Claremont,CA,91711-394,Private Not-For-Profit,31,833,282769,29000,83.9622641509
2005,Simpson University,Redding,CA,96003-860,Private Not-For-Profit,22,1060,1209925,15500,46.9613259669
2005,Saint Marys College of California,Moraga,CA,94556,Private Not-For-Profit,21,3580,2119512,25150,68.0445151033
2005,Sonoma State University,Rohnert Park,CA,94928-360,Public,21,7017,4167225,3408,48.2227488152
2005,Vanguard University of Southern California,Costa Mesa,CA,92626,Private Not-For-Profit,32,1811,1459137,18828,44.5692883895
2005,University of Southern California,Los Angeles,CA,90089,Private Not-For-Profit,15,29809,8820595,30512,82.8136073707
2005,Westmont College,Santa Barbara,CA,93108-108,Private Not-For-Profit,31,1365,443122,26240,72.1518987342
2005,Whittier College,Whittier,CA,90608,Private Not-For-Profit,31,2405,1050551,25548,56.914893617
2005,Adams State College,Alamosa,CO,81102,Public,21,4521,3073871,2602,39.0581717452
2005,University of Colorado at Denver and Health Sciences Center,Denver,CO,80217-336,Public,16,10708,5133511,4093,41.8410041841
2005,University of Colorado at Colorado Springs,Colorado Springs,CO,80933-715,Public,21,6653,4281310,4036,39.2961876833
2005,University of Colorado at Boulder,Boulder,CO,80309-001,Public,15,28526,4460361,4341,66.1606160616
2005,Colorado Christian University,Lakewood,CO,80226,Private Not-For-Profit,21,1332,1023221,16060,40.4651162791
2005,Colorado College,Colorado Springs,CO,80903,Private Not-For-Profit,31,2034,732373,28644,82.5726141079
2005,Art Institute of Colorado,Denver,CO,80203-211,Private For-Profit,56,1816,2252249,18380,46.1538461538
2005,Colorado School of Mines,Golden,CO,80401,Public,54,3544,1336738,7082,67.0250896057
2005,Colorado State University,Fort Collins,CO,80523-010,Public,15,24295,9942171,3790,62.9713914174
2005,Colorado Technical University,Colorado Springs,CO,80907-381,Private For-Profit,21,1291,856691,9378,41.2121212121
2005,Westwood College-Denver North,Denver,CO,80221,Private For-Profit,54,2650,4973965,11487,36.0
2005,University of Denver,Denver,CO,80208,Private Not-For-Profit,15,8183,1789513,26610,69.7044334975
2005,Fort Lewis College,Durango,CO,81301-399,Public,31,3988,3068217,3060,27.7723258096
2005,Mesa State College,Grand Junction,CO,81501-312,Public,31,5270,5865879,2724,32.268370607
2005,Metropolitan State College of Denver,Denver,CO,80217-336,Public,32,15772,14278756,2598,20.0
2005,Naropa University,Boulder,CO,80302-669,Private Not-For-Profit,59,1006,581338,16548,31.4285714286
2005,University of Northern Colorado,Greeley,CO,80639,Public,16,11630,5293175,3370,45.8315146224
2005,Regis University,Denver,CO,80221-109,Private Not-For-Profit,21,7999,2455395,22400,59.0604026846
2005,Colorado State University-Pueblo,Pueblo,CO,81001-490,Public,21,4365,4878645,3189,34.6972176759
2005,Western State College of Colorado,Gunnison,CO,81231,Public,31,2170,1446130,2764,36.3157894737
2005,Albertus Magnus College,New Haven,CT,06511-118,Private Not-For-Profit,32,2272,1154191,16715,57.0
2005,University of Bridgeport,Bridgeport,CT,06604-562,Private Not-For-Profit,16,2538,1552000,19525,36.8421052632
2005,Central Connecticut State University,New Britain,CT,06050,Public,21,9520,4296061,5902,40.078125
2005,Connecticut College,New London,CT,06320,Private Not-For-Profit,31,1862,512000,39975,87.4213836478
2005,University of Connecticut,Storrs,CT,06269,Public,15,24158,8585851,7490,66.2933930571
2005,Eastern Connecticut State University,Willimantic,CT,06226,Public,21,4323,1889277,5556,42.96875
2005,Fairfield University,Fairfield,CT,06824-519,Private Not-For-Profit,21,4126,706820,28415,81.2425328554
2005,University of Hartford,West Hartford,CT,06117-159,Private Not-For-Profit,16,5946,2162496,23480,56.4575645756
2005,University of New Haven,West Haven,CT,06516,Private Not-For-Profit,21,3344,1272568,21670,38.698630137
2005,Post University,Waterbury,CT,06723,Private For-Profit,32,889,607189,18800,34.328358209
2005,Quinnipiac University,Hamden,CT,06518,Private Not-For-Profit,21,6646,1126437,22500,71.1587982833
2005,Sacred Heart University,Fairfield,CT,06825-100,Private Not-For-Profit,21,4381,1357652,21990,64.2061281337
2005,Saint Joseph College,West Hartford,CT,06117-279,Private Not-For-Profit,21,1280,967000,21970,56.25
2005,Southern Connecticut State University,New Haven,CT,06515-135,Public,21,9332,4568837,5622,35.7027463651
2005,Trinity College,Hartford,CT,06106-310,Private Not-For-Profit,31,2140,677941,31940,84.7787610619
2005,Wesleyan University,Middletown,CT,06459,Private Not-For-Profit,31,3067,972000,31650,89.7540983607
2005,Western Connecticut State University,Danbury,CT,06810-686,Public,21,4715,1788801,5661,34.5875542692
2005,Yale University,New Haven,CT,06520,Private Not-For-Profit,15,11276,1540000,29820,96.4653902798
2005,Delaware State University,Dover,DE,19901,Public,21,2901,4246049,4976,35.1265822785
2005,University of Delaware,Newark,DE,19716,Public,15,19350,3942160,6954,76.4019356675
2005,Wesley College,Dover,DE,19901-387,Private Not-For-Profit,32,1766,1005030,14364,41.6485900217
2005,Wilmington College,New Castle,DE,19720,Private Not-For-Profit,16,4577,2254312,7340,46.6101694915
2005,American University,Washington,DC,20016-800,Private Not-For-Profit,15,9567,2095000,26307,70.5061082024
2005,Catholic University of America,Washington,DC,20064,Private Not-For-Profit,15,4862,812730,24750,70.4724409449
2005,University of the District of Columbia,Washington,DC,20008,Public,21,3493,4383525,2070,50.0
2005,Gallaudet University,Washington,DC,20002-369,Private Not-For-Profit,21,1489,1219772,11255,27.9527559055
2005,George Washington University,Washington,DC,20052,Private Not-For-Profit,15,18890,2708146,34030,78.4257942153
2005,Georgetown University,Washington,DC,20057,Private Not-For-Profit,15,12473,1817000,30163,93.2157394844
2005,Howard University,Washington,DC,20059-000,Private Not-For-Profit,15,10040,7336946,11645,67.3425827108
2005,Strayer University-Washington Campus,Washington,DC,20005,Private For-Profit,22,12925,22200,9862,22.9508196721
2005,The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL,33316-300,Private For-Profit,56,2351,4547972,16475,45.2290076336
2005,Barry University,Miami,FL,33161-669,Private Not-For-Profit,21,7282,5897462,21575,50.2512562814
2005,Bethune Cookman College,Daytona Beach,FL,32114-309,Private Not-For-Profit,32,2763,6332322,10610,38.9955686854
2005,Lynn University,Boca Raton,FL,33431-559,Private Not-For-Profit,21,2081,1066792,24750,40.9574468085
2005,University of Central Florida,Orlando,FL,32816,Public,16,34806,20377512,3179,56.6908835247
2005,Eckerd College,Saint Petersburg,FL,33711-470,Private Not-For-Profit,31,1667,1172150,24362,63.2754342432
2005,Edward Waters College,Jacksonville,FL,32209,Private Not-For-Profit,32,1189,2769205,9176,9.40170940171
2005,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-390,Private Not-For-Profit,21,13410,4896000,22180,60.2263540825
2005,Florida Agricultural and Mechanical University,Tallahassee,FL,32307,Public,21,12122,18706532,3074,44.5351473923
2005,Florida Atlantic University,Boca Raton,FL,33431-099,Public,16,17758,14696195,2474,36.7533380183
2005,Flagler College,Saint Augustine,FL,32084,Private Not-For-Profit,32,2458,1374276,8000,57.0405727924
2005,Florida Institute of Technology-Melbourne,Melbourne,FL,32901-697,Private Not-For-Profit,16,3554,1345945,23730,52.2388059701
2005,Florida International University,Miami,FL,33199,Public,15,25723,23394942,3163,48.2272360999
2005,Florida Memorial University,Miami Gardens,FL,33054-619,Private Not-For-Profit,32,2119,5356388,10672,26.724137931
2005,Florida Southern College,Lakeland,FL,33801-569,Private Not-For-Profit,32,2110,1556601,18340,52.9411764706
2005,Florida State University,Tallahassee,FL,32306-103,Public,15,34268,18756486,3038,66.4040961008
2005,University of Florida,Gainesville,FL,32611,Public,15,44371,20977000,2955,79.3239901072
2005,Florida Metropolitan University,Pompano Beach,FL,33062,Private For-Profit,55,1062,5687680,9180,89.2307692308
2005,International Academy of Design and Technology,Tampa,FL,33634,Private For-Profit,56,1978,3317991,16620,31.914893617
2005,Ai Miami International University of Art and Design,Miami,FL,33132-141,Private For-Profit,56,1179,2545020,23360,79.6875
2005,Jacksonville University,Jacksonville,FL,32211-339,Private Not-For-Profit,21,2335,1730262,18830,41.1003236246
2005,University of Miami,Coral Gables,FL,33124,Private Not-For-Profit,15,14312,5583108,27840,70.7317073171
2005,Remington College-Tampa Campus,Tampa,FL,33612-841,Private For-Profit,54,2346,5051035,23859,66.6666666667
2005,University of North Florida,Jacksonville,FL,32224-264,Public,21,11598,6433107,3101,48.9673550966
2005,Nova Southeastern University,Fort Lauderdale,FL,33314-779,Private Not-For-Profit,16,16843,5494864,15600,38.5
2005,Florida Metropolitan University-North Orlando,Orlando,FL,32810,Private For-Profit,22,1120,3032426,9540,20.0
2005,Palm Beach Atlantic University-West Palm Beach,West Palm Beach,FL,33401,Private Not-For-Profit,21,2828,2108577,16360,43.5828877005
2005,Ringling School of Art and Design,Sarasota,FL,34234-589,Private Not-For-Profit,56,991,818235,20195,70.5128205128
2005,Rollins College,Winter Park,FL,32789-449,Private Not-For-Profit,21,3168,1467000,27700,62.9464285714
2005,Saint Leo University,Saint Leo,FL,33574,Private Not-For-Profit,22,9585,8226420,14080,44.2786069652
2005,University of South Florida,Tampa,FL,33620-995,Public,15,32880,25429174,3167,47.5488625441
2005,Saint Thomas University,Miami Gardens,FL,33054-645,Private Not-For-Profit,21,2289,1662936,17010,35.9712230216
2005,Stetson University,DeLand,FL,32723,Private Not-For-Profit,21,3294,1362796,23640,64.9635036496
2005,Southeastern University,Lakeland,FL,33801-603,Private Not-For-Profit,32,1895,1805388,10140,47.9166666667
2005,The University of Tampa,Tampa,FL,33606-149,Private Not-For-Profit,22,4333,2670482,18172,55.3333333333
2005,Warner Southern College,Lake Wales,FL,33859-879,Private Not-For-Profit,32,926,1148957,11890,53.6585365854
2005,The University of West Florida,Pensacola,FL,32514-575,Public,21,7442,6361649,3040,42.0722135008
2005,Agnes Scott College,Decatur,GA,30030-379,Private Not-For-Profit,31,972,876671,22210,65.5601659751
2005,Albany State University,Albany,GA,31705,Public,21,3129,6688471,2896,44.4444444444
2005,American Intercontinental University,Atlanta,GA,30326-100,Private For-Profit,56,19666,2779290,15973,31.3253012048
2005,Armstrong Atlantic State University,Savannah,GA,31419-199,Public,21,5138,5116468,2602,21.9224283305
2005,The Art Institute of Atlanta,Atlanta,GA,30328-163,Private For-Profit,40,2452,3445841,17040,37.7483443709
2005,Clark Atlanta University,Atlanta,GA,30314,Private Not-For-Profit,16,4216,6409254,13486,30.4538799414
2005,Augusta State University,Augusta,GA,30904-220,Public,21,4884,6350418,2702,20.8034433286
2005,Berry College,Mount Berry,GA,30149,Private Not-For-Profit,32,1907,1058452,16240,63.8403990025
2005,Brenau University,Gainesville,GA,30501-366,Private Not-For-Profit,21,1584,1468665,14710,52.2058823529
2005,Brewton-Parker College,Mount Vernon,GA,30445,Private Not-For-Profit,32,953,1601910,11070,22.2727272727
2005,Clayton  State University,Morrow,GA,30260-028,Public,33,4208,5561460,2802,28.3783783784
2005,Columbus State University,Columbus,GA,31907-564,Public,21,5541,6111131,2808,28.2282282282
2005,Covenant College,Lookout Mountain,GA,30750-416,Private Not-For-Profit,32,1284,678826,19180,67.5438596491
2005,Dalton State College,Dalton,GA,30720-379,Public,40,2775,3031426,1670,25.0
2005,South University-Savannah,Savannah,GA,31406,Private For-Profit,40,1050,2116608,14805,35.0
2005,Emory University,Atlanta,GA,30322,Private Not-For-Profit,15,11279,1150841,29322,90.6695156695
2005,Fort Valley State University,Fort Valley,GA,31030-431,Public,21,2283,4573508,2916,25.1231527094
2005,Georgia Institute of Technology-Main Campus,Atlanta,GA,30332,Public,15,15789,4308636,4278,76.1011774967
2005,Georgia Southwestern State University,Americus,GA,31709-469,Public,21,1902,2657921,2876,32.03125
2005,Georgia College and State University,Milledgeville,GA,31061,Public,21,4762,2619289,3862,44.2748091603
2005,Georgia Southern University,Statesboro,GA,30460,Public,21,14374,11346527,3152,40.9063074097
2005,Georgia State University,Atlanta,GA,30302-308,Public,15,21437,17393752,4154,40.237020316
2005,University of Georgia,Athens,GA,30602,Public,15,30388,8654419,4272,73.1885714286
2005,Kennesaw State University,Kennesaw,GA,30144-559,Public,21,13854,8091991,2898,32.1340964841
2005,LaGrange College,Lagrange,GA,30240-299,Private Not-For-Profit,32,973,898985,15206,40.7608695652
2005,Life University,Marietta,GA,30060,Private Not-For-Profit,53,1087,226987,6795,17.2413793103
2005,Macon State College,Macon,GA,31206-514,Public,40,3799,6313464,1626,33.3333333333
2005,Mercer University,Macon,GA,31207,Private Not-For-Profit,21,6209,4228453,22050,53.698630137
2005,Morehouse College,Atlanta,GA,30314,Private Not-For-Profit,31,2793,3281800,15740,60.9422492401
2005,North Georgia College & State University,Dahlonega,GA,30597-100,Public,21,3836,1724271,2928,45.015576324
2005,Oglethorpe University,Atlanta,GA,30319-279,Private Not-For-Profit,31,951,749978,21000,59.595959596
2005,Paine College,Augusta,GA,30901-318,Private Not-For-Profit,31,836,1829962,9626,27.7777777778
2005,Piedmont College,Demorest,GA,30535-001,Private Not-For-Profit,22,1705,1086779,13500,37.5838926174
2005,Reinhardt College,Waleska,GA,30183-298,Private Not-For-Profit,33,1003,758255,12070,28.9855072464
2005,Savannah College of Art and Design,Savannah,GA,31402-314,Private Not-For-Profit,56,6364,2630363,20750,68.788249694
2005,Savannah State University,Savannah,GA,31404,Public,22,2415,5259734,2940,27.7580071174
2005,Shorter College,Rome,GA,30165,Private Not-For-Profit,32,2518,1959454,12770,51.3513513514
2005,Spelman College,Atlanta,GA,30314-439,Private Not-For-Profit,31,2123,2388698,14940,74.4791666667
2005,Southern Polytechnic State University,Marietta,GA,30060-289,Public,54,2857,1891368,2892,25.0764525994
2005,Valdosta State University,Valdosta,GA,31698,Public,21,8854,7118979,2992,41.6095890411
2005,University of West Georgia,Carrollton,GA,30118-000,Public,21,8399,5942192,2906,31.8578553616
2005,Chaminade University of Honolulu,Honolulu,HI,96816-157,Private Not-For-Profit,21,2194,1848531,13970,38.5281385281
2005,University of Hawaii at Hilo,Hilo,HI,96720-409,Public,31,2915,3577242,2543,30.6010928962
2005,University of Hawaii at Manoa,Honolulu,HI,96822-230,Public,15,17103,8045518,3580,51.09078114
2005,Hawaii Pacific University,Honolulu,HI,96813,Private Not-For-Profit,21,5699,2921797,11002,36.5200764818
2005,Boise State University,Boise,ID,83725,Public,21,13923,14447174,3520,31.0828877005
2005,Idaho State University,Pocatello,ID,83209,Public,16,10846,15932203,3700,23.491773309
2005,University of Idaho,Moscow,ID,83844-228,Public,15,11014,9556845,3632,57.3781743308
2005,Lewis-Clark State College,Lewiston,ID,83501-269,Public,32,2731,4296808,3392,24.115755627
2005,Northwest Nazarene University,Nampa,ID,83686-589,Private Not-For-Profit,22,1466,998130,16570,46.1016949153
2005,School of the Art Institute of Chicago,Chicago,IL,60603,Private Not-For-Profit,56,2497,1365815,25500,53.5580524345
2005,Augustana College,Rock Island,IL,61201-229,Private Not-For-Profit,31,2276,850208,22131,75.9292035398
2005,Aurora University,Aurora,IL,60506-489,Private Not-For-Profit,21,2468,1456004,14850,52.6666666667
2005,Bradley University,Peoria,IL,61625-000,Private Not-For-Profit,21,5542,2396968,17730,72.9225023343
2005,Chicago State University,Chicago,IL,60628,Public,21,4832,9905539,5888,15.8351409978
2005,University of Chicago,Chicago,IL,60637,Private Not-For-Profit,15,12340,1384322,30729,90.9362549801
2005,Columbia College Chicago,Chicago,IL,60605-199,Private Not-For-Profit,21,9330,7191736,15280,30.0705467372
2005,Concordia University,River Forest,IL,60305-149,Private Not-For-Profit,21,1473,738577,18800,52.4390243902
2005,DePaul University,Chicago,IL,60604,Private Not-For-Profit,16,19048,10196426,21809,63.4705882353
2005,DeVry University-Illinois,Chicago,IL,60618-599,Private For-Profit,54,9024,59228155,11620,33.9381003202
2005,East-West University,Chicago,IL,60605,Private Not-For-Profit,32,1026,2568073,10815,12.3529411765
2005,Eastern Illinois University,Charleston,IL,61920,Public,21,10386,5660630,5479,60.5548037889
2005,Elmhurst College,Elmhurst,IL,60126-309,Private Not-For-Profit,32,2344,1407852,20150,71.375464684
2005,Greenville College,Greenville,IL,62246-015,Private Not-For-Profit,32,1225,1044757,16824,52.5581395349
