academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2002,California Baptist University,Riverside,CA,92504-329,Private Not-For-Profit,21,1660,1627920,11570,47.0319634703
2002,California College of the Arts,Oakland,CA,94618-148,Private Not-For-Profit,56,1198,749148,20690,44.2857142857
2002,California Institute of Technology,Pasadena,CA,91125,Private Not-For-Profit,15,2058,280000,21120,85.6481481481
2002,California Lutheran University,Thousand Oaks,CA,91360-278,Private Not-For-Profit,21,2412,705306,18800,70.3056768559
2002,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,93407,Public,21,17240,9116872,2169,64.4541167936
2002,California State University-Bakersfield,Bakersfield,CA,93311-109,Public,21,5768,6767692,1801,39.7129186603
2002,California State University-Stanislaus,Turlock,CA,95382,Public,21,5783,6499538,1875,51.1811023622
2002,California State University-San Bernardino,San Bernardino,CA,92407-239,Public,21,12805,15242846,1877,39.0022675737
2002,California State Polytechnic University-Pomona,Pomona,CA,91768,Public,21,16230,17748398,1795,40.1469605878
2002,California State University-Chico,Chico,CA,95929-015,Public,21,15325,14056888,2070,47.0472440945
2002,California State University-Dominguez Hills,Carson,CA,90747-000,Public,21,8728,10943185,1825,34.9473684211
2002,California State University-Fresno,Fresno,CA,93740,Public,21,16812,20127720,1762,43.379906853
2002,California State University-Fullerton,Fullerton,CA,92831-359,Public,21,23925,18653438,1849,46.7455621302
2002,California State University-East Bay,Hayward,CA,94542,Public,21,10394,7663953,1767,40.9984871407
2002,California State University-Long Beach,Long Beach,CA,90840-011,Public,21,27330,23714836,1744,39.6259243149
2002,California State University-Los Angeles,Los Angeles,CA,90032,Public,21,15428,19424386,1782,31.8354912414
2002,California State University-Northridge,Northridge,CA,91330,Public,21,24910,28117922,1814,30.1761252446
2002,California State University-Sacramento,Sacramento,CA,95819-269,Public,21,21842,19394240,1887,35.8166189112
2002,University of California-Berkeley,Berkeley,CA,94720,Public,15,30519,18412000,4123,83.5524550577
2002,University of California-Davis,Davis,CA,95616-867,Public,15,25502,16422000,4595,78.2102272727
2002,University of California-Irvine,Irvine,CA,92697,Public,15,21158,15456000,4556,76.2201113659
2002,University of California-Los Angeles,Los Angeles,CA,90095,Public,15,36515,23630000,4235,84.5509295627
2002,University of California-Riverside,Riverside,CA,92521,Public,15,13599,15378000,4373,66.1723163842
2002,University of California-San Diego,La Jolla,CA,92093,Public,15,20990,13744000,4355,81.2243374393
2002,University of California-Santa Barbara,Santa Barbara,CA,93106,Public,15,19816,11582000,4300,71.045034642
2002,University of California-Santa Cruz,Santa Cruz,CA,95064,Public,15,12740,8214000,4299,66.8020304569
2002,California Institute of the Arts,Valencia,CA,91355-239,Private Not-For-Profit,56,1239,737346,21275,52.1739130435
2002,Chapman University,Orange,CA,92866,Private Not-For-Profit,21,7159,2962314,22312,55.497382199
2002,Concordia University,Irvine,CA,92612-329,Private Not-For-Profit,22,1209,626106,16480,57.5757575758
2002,Claremont McKenna College,Claremont,CA,91711-640,Private Not-For-Profit,31,1042,387362,24540,84.0816326531
2002,DeVry University-California,Pomona,CA,91768-264,Private For-Profit,32,3010,11589650,9205,33.3333333333
2002,Dominican University of California,San Rafael,CA,94901-229,Private Not-For-Profit,21,1134,716119,18998,50.0
2002,Fresno Pacific University,Fresno,CA,93702-470,Private Not-For-Profit,21,1462,1351853,15310,62.0689655172
2002,Golden Gate University-San Francisco,San Francisco,CA,94105-296,Private Not-For-Profit,55,2652,252791,10341,47.3684210526
2002,Humboldt State University,Arcata,CA,95521-829,Public,21,6744,7710580,1861,39.6111786148
2002,University of La Verne,La Verne,CA,91750-440,Private Not-For-Profit,16,5063,2958773,18150,46.7005076142
2002,Loma Linda University,Loma Linda,CA,92350,Private Not-For-Profit,16,4104,2265446,17640,34.2245989305
2002,The Master's College and Seminary,Santa Clarita,CA,91321-120,Private Not-For-Profit,32,1387,687838,15720,63.4615384615
2002,Loyola Marymount University,Los Angeles,CA,90045-265,Private Not-For-Profit,21,7309,2952585,20954,70.3256936068
2002,Mills College,Oakland,CA,94613,Private Not-For-Profit,31,1112,773291,20622,59.7402597403
2002,Mount St Mary's College,Los Angeles,CA,90049-159,Private Not-For-Profit,21,1647,2201170,18588,65.1785714286
2002,National University,La Jolla,CA,92037-101,Private Not-For-Profit,21,13923,3624808,8025,66.6666666667
2002,Notre Dame de Namur University,Belmont,CA,94002-190,Private Not-For-Profit,21,1164,593587,18446,50.8064516129
2002,Occidental College,Los Angeles,CA,90041-339,Private Not-For-Profit,31,1767,1274408,24990,79.2613636364
2002,Otis College of Art and Design,Los Angeles,CA,90045-350,Private Not-For-Profit,56,949,887029,20290,33.6734693878
2002,Hope International University,Fullerton,CA,92831-319,Private Not-For-Profit,21,836,619467,13150,41.1764705882
2002,Pacific Union College,Angwin,CA,94508-970,Private Not-For-Profit,32,1358,1159526,15675,21.1267605634
2002,University of the Pacific,Stockton,CA,95211-019,Private Not-For-Profit,16,5327,3241295,21525,68.578553616
2002,Pepperdine University,Malibu,CA,90263,Private Not-For-Profit,16,5525,1165000,25250,75.3581661891
2002,Pitzer College,Claremont,CA,91711-610,Private Not-For-Profit,31,889,571866,27030,65.4028436019
2002,Point Loma Nazarene University,San Diego,CA,92106-289,Private Not-For-Profit,22,2679,1205829,15300,54.1747572816
2002,Pomona College,Claremont,CA,91711-631,Private Not-For-Profit,31,1546,463000,25010,88.8888888889
2002,University of Redlands,Redlands,CA,92373-099,Private Not-For-Profit,21,4170,1879158,21406,57.1045576408
2002,San Diego State University,San Diego,CA,92182,Public,16,28291,23184436,1776,38.136176066
2002,University of San Diego,San Diego,CA,92110-249,Private Not-For-Profit,16,6395,1992156,20458,67.4664107486
2002,San Francisco State University,San Francisco,CA,94132,Public,21,21483,17770544,1826,37.8691372322
2002,University of San Francisco,San Francisco,CA,94117-108,Private Not-For-Profit,16,7399,2491000,20310,67.2077922078
2002,San Jose State University,San Jose,CA,95192-000,Public,21,21800,15845014,1909,36.0232408005
2002,Santa Clara University,Santa Clara,CA,95053,Private Not-For-Profit,21,6361,1453000,22572,80.8372093023
2002,Scripps College,Claremont,CA,91711-394,Private Not-For-Profit,31,807,257273,24400,68.6170212766
2002,Simpson University,Redding,CA,96003-860,Private Not-For-Profit,22,1090,1151925,12155,50.0
2002,Saint Marys College of California,Moraga,CA,94556,Private Not-For-Profit,21,3418,1624994,19525,67.0081967213
2002,Sonoma State University,Rohnert Park,CA,94928-360,Public,21,6637,3873864,2032,49.2957746479
2002,Vanguard University of Southern California,Costa Mesa,CA,92626,Private Not-For-Profit,32,1513,1095622,14944,51.7766497462
2002,Westmont College,Santa Barbara,CA,93108-108,Private Not-For-Profit,31,1370,452206,22256,67.5879396985
2002,Whittier College,Whittier,CA,90608,Private Not-For-Profit,31,1867,1118070,28078,50.0
2002,Adams State College,Alamosa,CO,81102,Public,21,4102,2422001,2278,32.3325635104
2002,University of Colorado at Denver and Health Sciences Center,Denver,CO,80217-336,Public,16,9702,3216685,3378,43.9678284182
2002,University of Colorado at Colorado Springs,Colorado Springs,CO,80933-715,Public,21,5710,2849399,3478,38.4
2002,University of Colorado at Boulder,Boulder,CO,80309-001,Public,15,26100,7611171,3357,66.6582342525
2002,Colorado Christian University,Lakewood,CO,80226,Private Not-For-Profit,21,1550,936251,12244,33.185840708
2002,Colorado College,Colorado Springs,CO,80903,Private Not-For-Profit,31,1944,818433,24893,82.6335877863
2002,Art Institute of Colorado,Denver,CO,80203-211,Private For-Profit,56,1978,1604647,15150,51.0638297872
2002,Colorado School of Mines,Golden,CO,80401,Public,54,3209,956115,5621,58.5278276481
2002,Colorado State University,Fort Collins,CO,80523-010,Public,15,23724,8127000,3252,63.1168831169
2002,Colorado Technical University,Colorado Springs,CO,80907-381,Private For-Profit,21,1038,320092,8638,41.3043478261
2002,Westwood College-Denver North,Denver,CO,80221,Private For-Profit,54,823,1564521,9573,95.652173913
2002,University of Denver,Denver,CO,80208,Private Not-For-Profit,15,7597,1180301,22035,68.7587168759
2002,Fort Lewis College,Durango,CO,81301-399,Public,31,4210,3008548,2520,29.7153024911
2002,Mesa State College,Grand Junction,CO,81501-312,Public,31,4495,4461431,2288,31.847133758
2002,Metropolitan State College of Denver,Denver,CO,80217-336,Public,32,13620,9222695,3163,20.7703927492
2002,University of Northern Colorado,Greeley,CO,80639,Public,16,10912,4364560,2842,47.0767356882
2002,Regis University,Denver,CO,80221-109,Private Not-For-Profit,21,5258,1555455,18570,61.7924528302
2002,Colorado State University-Pueblo,Pueblo,CO,81001-490,Public,21,4298,4488343,2450,29.7909407666
2002,Western State College of Colorado,Gunnison,CO,81231,Public,31,2190,1335475,2403,30.4278922345
2002,Albertus Magnus College,New Haven,CT,06511-118,Private Not-For-Profit,32,2121,721003,15246,56.9620253165
2002,University of Bridgeport,Bridgeport,CT,06604-562,Private Not-For-Profit,16,2355,835000,15582,42.2413793103
2002,Central Connecticut State University,New Britain,CT,06050,Public,21,9148,3246395,4374,41.3003663004
2002,Connecticut College,New London,CT,06320,Private Not-For-Profit,31,1817,452802,33585,83.7416481069
2002,University of Connecticut,Storrs,CT,06269,Public,15,20836,6995318,5824,63.2222222222
2002,Eastern Connecticut State University,Willimantic,CT,06226,Public,21,4300,1856272,4088,41.9642857143
2002,University of Hartford,West Hartford,CT,06117-159,Private Not-For-Profit,16,5570,1838000,20810,55.2342971087
2002,University of New Haven,West Haven,CT,06516,Private Not-For-Profit,21,3103,1243680,16562,39.6721311475
2002,Quinnipiac University,Hamden,CT,06518,Private Not-For-Profit,21,6005,992528,18840,63.2460732984
2002,Sacred Heart University,Fairfield,CT,06825-100,Private Not-For-Profit,21,4301,1282953,17788,55.8139534884
2002,Saint Joseph College,West Hartford,CT,06117-279,Private Not-For-Profit,21,1244,727081,18119,49.3902439024
2002,Southern Connecticut State University,New Haven,CT,06515-135,Public,21,9023,3432716,4026,36.8681863231
2002,Trinity College,Hartford,CT,06106-310,Private Not-For-Profit,31,2033,629068,26786,82.9365079365
2002,Wesleyan University,Middletown,CT,06459,Private Not-For-Profit,31,3068,1001000,27100,89.0243902439
2002,Western Connecticut State University,Danbury,CT,06810-686,Public,21,4509,1580496,4116,35.4251012146
2002,Yale University,New Haven,CT,06520,Private Not-For-Profit,15,11062,1324000,26100,94.9394155381
2002,Delaware State University,Dover,DE,19901,Public,21,2833,3404369,3682,29.5955882353
2002,University of Delaware,Newark,DE,19716,Public,15,18776,3421859,5290,72.2796352584
2002,Goldey-Beacom College,Wilmington,DE,19808,Private Not-For-Profit,55,973,410379,8700,61.6
2002,Wesley College,Dover,DE,19901-387,Private Not-For-Profit,32,1778,1207919,12419,53.3742331288
2002,Wilmington College,New Castle,DE,19720,Private Not-For-Profit,16,3487,1349916,6530,53.488372093
2002,American University,Washington,DC,20016-800,Private Not-For-Profit,15,8996,1374000,22481,65.7633242999
2002,Catholic University of America,Washington,DC,20064,Private Not-For-Profit,15,4495,761955,20950,65.2654867257
2002,University of the District of Columbia,Washington,DC,20008,Public,21,3411,3657483,2070,19.512195122
2002,Gallaudet University,Washington,DC,20002-369,Private Not-For-Profit,21,1484,1056238,8990,36.5591397849
2002,George Washington University,Washington,DC,20052,Private Not-For-Profit,15,17292,2204042,26170,73.1588557517
2002,Georgetown University,Washington,DC,20057,Private Not-For-Profit,15,11909,1700431,25425,93.8210227273
2002,Howard University,Washington,DC,20059-000,Private Not-For-Profit,15,9923,6798970,10070,65.4838709677
2002,The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL,33316-300,Private For-Profit,56,2765,3845320,13995,44.1860465116
2002,Barry University,Miami,FL,33161-669,Private Not-For-Profit,21,6121,4493685,17725,43.5028248588
2002,Bethune Cookman College,Daytona Beach,FL,32114-309,Private Not-For-Profit,32,2606,5676836,9617,31.4782608696
2002,Lynn University,Boca Raton,FL,33431-559,Private Not-For-Profit,21,1734,751245,20100,58.8932806324
2002,University of Central Florida,Orlando,FL,32816,Public,16,28730,15133175,2581,49.7091896084
2002,Eckerd College,Saint Petersburg,FL,33711-470,Private Not-For-Profit,31,1567,983321,20085,60.6060606061
2002,Edward Waters College,Jacksonville,FL,32209,Private Not-For-Profit,32,1298,2820296,7593,20.3703703704
2002,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-390,Private Not-For-Profit,21,9570,5204000,15700,51.1044176707
2002,Florida Agricultural and Mechanical University,Tallahassee,FL,32307,Public,21,11279,13699265,2677,42.9819452533
2002,Florida Atlantic University,Boca Raton,FL,33431-099,Public,16,15945,11531022,2698,38.2617382617
2002,Flagler College,Saint Augustine,FL,32084,Private Not-For-Profit,32,1823,939356,6550,53.5211267606
2002,Florida Institute of Technology-Melbourne,Melbourne,FL,32901-697,Private Not-For-Profit,16,3201,1143465,19700,53.1568228106
2002,Florida International University,Miami,FL,33199,Public,15,23133,19298576,2561,44.3661971831
2002,Florida Memorial University,Miami Gardens,FL,33054-619,Private Not-For-Profit,32,1987,5468538,8316,48.0676328502
2002,Florida Southern College,Lakeland,FL,33801-569,Private Not-For-Profit,32,2044,1724888,13930,56.9868995633
2002,Florida State University,Tallahassee,FL,32306-103,Public,15,30904,15298327,2513,63.2658164541
2002,University of Florida,Gainesville,FL,32611,Public,15,42592,17585000,2444,76.6776252176
2002,Florida Metropolitan University,Pompano Beach,FL,33062,Private For-Profit,55,1961,2548241,7638,46.875
2002,International Academy of Design and Technology,Tampa,FL,33634,Private For-Profit,56,1395,2418358,13830,69.5652173913
2002,Jacksonville University,Jacksonville,FL,32211-339,Private Not-For-Profit,21,2107,1430054,16230,43.5616438356
2002,University of Miami,Coral Gables,FL,33124,Private Not-For-Profit,15,13498,5328439,23647,65.4350417163
2002,University of North Florida,Jacksonville,FL,32224-264,Public,21,9775,5131837,2669,42.7558257345
2002,Nova Southeastern University,Fort Lauderdale,FL,33314-779,Private Not-For-Profit,16,12735,3604668,13540,41.4634146341
2002,Florida Metropolitan University-North Orlando,Orlando,FL,32810,Private For-Profit,22,1798,2383281,7638,49.0566037736
2002,Palm Beach Atlantic University-West Palm Beach,West Palm Beach,FL,33401,Private Not-For-Profit,21,2323,1625827,13170,40.1709401709
2002,Ringling School of Art and Design,Sarasota,FL,34234-589,Private Not-For-Profit,56,958,608547,16430,67.9611650485
2002,Rollins College,Winter Park,FL,32789-449,Private Not-For-Profit,21,3071,1558000,23882,59.8086124402
2002,Saint Leo University,Saint Leo,FL,33574,Private Not-For-Profit,22,7549,6204453,12770,44.4444444444
2002,University of South Florida,Tampa,FL,33620-995,Public,15,27621,18836038,2556,45.882852292
2002,Saint Thomas University,Miami Gardens,FL,33054-645,Private Not-For-Profit,21,1998,1705040,14700,37.8205128205
2002,Stetson University,DeLand,FL,32723,Private Not-For-Profit,21,3014,1347608,19310,60.0961538462
2002,Southeastern University,Lakeland,FL,33801-603,Private Not-For-Profit,32,1292,1177438,7479,33.8541666667
2002,The University of Tampa,Tampa,FL,33606-149,Private Not-For-Profit,22,3319,2021878,16542,48.2014388489
2002,Warner Southern College,Lake Wales,FL,33859-879,Private Not-For-Profit,32,1047,1240236,10130,37.2549019608
2002,The University of West Florida,Pensacola,FL,32514-575,Public,21,6820,5335249,2528,39.4335511983
2002,Agnes Scott College,Decatur,GA,30030-379,Private Not-For-Profit,31,858,577563,17670,71.8614718615
2002,Albany State University,Albany,GA,31705,Public,21,2916,5973907,2476,25.5707762557
2002,American Intercontinental University,Atlanta,GA,30326-100,Private For-Profit,56,1230,3469591,12600,32.9411764706
2002,Armstrong Atlantic State University,Savannah,GA,31419-199,Public,21,4188,4342997,2314,18.9808917197
2002,Clark Atlanta University,Atlanta,GA,30314,Private Not-For-Profit,16,4518,5831527,12138,30.9504467912
2002,Augusta State University,Augusta,GA,30904-220,Public,21,4097,4725496,2282,18.1058495822
2002,Berry College,Mount Berry,GA,30149,Private Not-For-Profit,32,1914,693305,13450,59.7402597403
2002,Brenau University,Gainesville,GA,30501-366,Private Not-For-Profit,21,1605,1082395,12780,36.9863013699
2002,Brewton-Parker College,Mount Vernon,GA,30445,Private Not-For-Profit,32,1068,1565321,8000,23.2323232323
2002,Clayton  State University,Morrow,GA,30260-028,Public,33,3135,1121571,2322,23.5294117647
2002,Columbus State University,Columbus,GA,31907-564,Public,21,4112,4220260,2352,21.778584392
2002,Covenant College,Lookout Mountain,GA,30750-416,Private Not-For-Profit,32,1223,729734,16990,64.0776699029
2002,DeVry University-Georgia,Decatur,GA,30030-219,Private For-Profit,54,2564,6276774,8805,21.6257668712
2002,Emory University,Atlanta,GA,30322,Private Not-For-Profit,15,10926,1923993,25552,87.5460574797
2002,Fort Valley State University,Fort Valley,GA,31030-431,Public,21,2186,43932160,2468,25.4833040422
2002,Georgia Institute of Technology-Main Campus,Atlanta,GA,30332,Public,15,14594,3231988,3454,67.8301886792
2002,Georgia Southwestern State University,Americus,GA,31709-469,Public,21,1927,2105277,2486,28.9473684211
2002,Georgia College and State University,Milledgeville,GA,31061,Public,21,4178,2341584,3032,34.6853146853
2002,Georgia Southern University,Statesboro,GA,30460,Public,21,12776,9155887,2576,36.3089585312
2002,Georgia State University,Atlanta,GA,30302-308,Public,15,19383,11848821,3292,35.3320438427
2002,University of Georgia,Athens,GA,30602,Public,15,29472,7627592,3418,70.3350585671
2002,Kennesaw State University,Kennesaw,GA,30144-559,Public,21,10108,5025298,2428,26.5325670498
2002,LaGrange College,Lagrange,GA,30240-299,Private Not-For-Profit,32,847,568049,12360,44.9197860963
2002,Life University,Marietta,GA,30060,Private Not-For-Profit,53,2408,603980,2574,7.14285714286
2002,Macon State College,Macon,GA,31206-514,Public,40,2848,3929833,1438,10.4651162791
2002,Mercer University,Macon,GA,31207,Private Not-For-Profit,21,6269,3800802,18290,52.422907489
2002,Morehouse College,Atlanta,GA,30314,Private Not-For-Profit,31,2636,2574720,12168,55.9726962457
2002,MORRIS BROWN COLLEGE,Atlanta,GA,30314-4140,Private Not-For-Profit,32,2824,2199630,12306,30.1724137931
2002,North Georgia College & State University,Dahlonega,GA,30597-100,Public,21,3255,1457979,2496,46.8376068376
2002,Oglethorpe University,Atlanta,GA,30319-279,Private Not-For-Profit,31,1030,534124,19100,61.744966443
2002,Paine College,Augusta,GA,30901-318,Private Not-For-Profit,31,802,1725202,8240,23.3333333333
2002,Reinhardt College,Waleska,GA,30183-298,Private Not-For-Profit,33,994,588656,8700,52.6315789474
2002,Savannah State University,Savannah,GA,31404,Public,22,1885,4107009,2550,17.819706499
2002,Shorter College,Rome,GA,30165,Private Not-For-Profit,32,2223,671210,9920,47.5490196078
2002,Spelman College,Atlanta,GA,30314-439,Private Not-For-Profit,31,2095,1831639,11880,77.5423728814
2002,Southern Polytechnic State University,Marietta,GA,30060-289,Public,54,2600,1088725,2374,26.7029972752
2002,Toccoa Falls College,Toccoa Falls,GA,30598,Private Not-For-Profit,32,873,765600,10050,48.8764044944
2002,Valdosta State University,Valdosta,GA,31698,Public,21,7626,5681212,2526,30.2897758338
2002,University of West Georgia,Carrollton,GA,30118-000,Public,21,7340,4613583,3004,31.73374613
2002,Chaminade University of Honolulu,Honolulu,HI,96816-157,Private Not-For-Profit,21,1965,1630922,12620,34.2105263158
2002,University of Hawaii at Hilo,Hilo,HI,96720-409,Public,31,2506,2682984,2354,31.5315315315
2002,University of Hawaii at Manoa,Honolulu,HI,96822-230,Public,15,14506,6341464,3253,52.9108327192
2002,Hawaii Pacific University,Honolulu,HI,96813,Private Not-For-Profit,21,6157,2921920,9360,39.4849785408
2002,Boise State University,Boise,ID,83725,Public,21,12638,10748333,2665,31.158714703
2002,Idaho State University,Pocatello,ID,83209,Public,16,10464,13629608,3324,22.5177304965
2002,University of Idaho,Moscow,ID,83844-228,Public,15,10294,7912321,2720,51.1240632806
2002,Lewis-Clark State College,Lewiston,ID,83501-269,Public,32,2393,3059930,2550,26.8181818182
2002,Northwest Nazarene University,Nampa,ID,83686-589,Private Not-For-Profit,22,1271,816319,14240,39.3939393939
2002,School of the Art Institute of Chicago,Chicago,IL,60603,Private Not-For-Profit,56,2332,1070859,21300,49.7757847534
2002,Aurora University,Aurora,IL,60506-489,Private Not-For-Profit,21,1961,902371,13368,42.7586206897
2002,Bradley University,Peoria,IL,61625-000,Private Not-For-Profit,21,5338,1988434,15340,70.1587301587
2002,Chicago State University,Chicago,IL,60628,Public,21,4847,9470199,3474,17.7619893428
2002,University of Chicago,Chicago,IL,60637,Private Not-For-Profit,15,11435,1239259,26475,89.1615541922
2002,Columbia College Chicago,Chicago,IL,60605-199,Private Not-For-Profit,21,8302,6083001,12844,27.0737327189
2002,Concordia University,River Forest,IL,60305-149,Private Not-For-Profit,21,1452,764205,15100,60.5555555556
2002,DePaul University,Chicago,IL,60604,Private Not-For-Profit,16,17423,8360091,16530,63.0158730159
2002,DeVry University-Illinois,Chicago,IL,60618-599,Private For-Profit,54,3156,12813053,8805,30.4712041885
2002,East-West University,Chicago,IL,60605,Private Not-For-Profit,32,1069,2374805,9135,3.11614730878
2002,Eastern Illinois University,Charleston,IL,61920,Public,21,9413,4508364,4301,66.4024390244
2002,Elmhurst College,Elmhurst,IL,60126-309,Private Not-For-Profit,32,2180,1054887,16200,70.7207207207
2002,Greenville College,Greenville,IL,62246-015,Private Not-For-Profit,32,1112,970400,14000,54.2168674699
2002,University of Illinois at Chicago,Chicago,IL,60607,Public,15,61708,25610754,5620,68.53854203
2002,Benedictine University,Lisle,IL,60532-090,Private Not-For-Profit,21,1968,923954,15610,52.8138528139
2002,Illinois Wesleyan University,Bloomington,IL,61702-290,Private Not-For-Profit,31,2059,466825,21640,83.277027027
2002,Illinois College,Jacksonville,IL,62650-229,Private Not-For-Profit,32,864,647647,11272,58.0
2002,Illinois Institute of Technology,Chicago,IL,60616,Private Not-For-Profit,16,4487,877821,18700,56.1983471074
2002,Illinois State University,Normal,IL,61790-100,Public,16,19272,8258813,4478,57.271468144
2002,International Academy of Design and Technology,Chicago,IL,60602-330,Private For-Profit,56,1852,3509069,16100,26.9230769231
2002,Judson College,Elgin,IL,60123-149,Private Not-For-Profit,32,933,725971,14422,48.0916030534
2002,Knox College,Galesburg,IL,61401-999,Private Not-For-Profit,31,1123,548044,22620,70.0964630225
2002,Lake Forest College,Lake Forest,IL,60045-239,Private Not-For-Profit,31,1257,630675,22206,69.7530864198
2002,Lewis University,Romeoville,IL,60446-220,Private Not-For-Profit,21,3039,1704113,14976,54.1254125413
2002,Loyola University Chicago,Chicago,IL,60611-981,Private Not-For-Profit,15,10251,4426815,19314,70.1787394167
2002,McKendree College,Lebanon,IL,62254,Private Not-For-Profit,32,1762,1282015,13350,50.1618122977
2002,Millikin University,Decatur,IL,62522-208,Private Not-For-Profit,32,2368,1600275,17284,60.5633802817
2002,Monmouth College,Monmouth,IL,61462-199,Private Not-For-Profit,31,1062,682693,17000,59.5744680851
2002,National-Louis University,Chicago,IL,60603,Private Not-For-Profit,16,5594,3687835,14010,25.7009345794
2002,North Central College,Naperville,IL,60540,Private Not-For-Profit,21,2163,681408,17370,65.3846153846
