academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2003,Northeastern Illinois University,Chicago,IL,60625-469,Public,21,7634,7944105,3000,17.8748758689
2003,Quincy University,Quincy,IL,62301-269,Private Not-For-Profit,22,1072,775011,16360,46.4285714286
2003,The Illinois Institute of Art,Chicago,IL,60654-159,Private For-Profit,56,2531,2065108,15427,79.1666666667
2003,Robert Morris College,Chicago,IL,60605,Private Not-For-Profit,55,4866,11109476,12750,95.0276243094
2003,Rockford College,Rockford,IL,61108-239,Private Not-For-Profit,21,1015,793456,18320,44.0
2003,Roosevelt University,Chicago,IL,60605-139,Private Not-For-Profit,21,4393,2998165,14660,24.5161290323
2003,Dominican University,River Forest,IL,60305,Private Not-For-Profit,21,1866,670724,16720,60.3015075377
2003,University of St Francis,Joliet,IL,60435-618,Private Not-For-Profit,21,2357,854069,16030,55.223880597
2003,Saint Xavier University,Chicago,IL,60655,Private Not-For-Profit,21,3550,2925826,15920,51.4814814815
2003,Southern Illinois University Carbondale,Carbondale,IL,62901-451,Public,15,19099,16067794,4133,43.6901653612
2003,Southern Illinois University Edwardsville,Edwardsville,IL,62026-100,Public,21,10618,7095926,3709,44.6267432322
2003,Trinity Christian College,Palos Heights,IL,60463-092,Private Not-For-Profit,32,995,620366,14640,59.375
2003,Western Illinois University,Macomb,IL,61455,Public,21,11649,7528663,4846,55.3058676654
2003,Wheaton College,Wheaton,IL,60187-559,Private Not-For-Profit,31,2729,755217,17320,86.2637362637
2003,Anderson University,Anderson,IN,46012-349,Private Not-For-Profit,22,2214,1618411,16140,56.9844789357
2003,Ball State University,Muncie,IN,47306,Public,16,17393,5865296,4700,49.0956072351
2003,Butler University,Indianapolis,IN,46208,Private Not-For-Profit,21,3918,1028000,20190,68.8125894134
2003,DePauw University,Greencastle,IN,46135-177,Private Not-For-Profit,31,2306,688175,22840,75.0371471025
2003,Earlham College,Richmond,IN,47374-409,Private Not-For-Profit,31,1120,665032,23424,70.7142857143
2003,University of Evansville,Evansville,IN,47722,Private Not-For-Profit,21,2337,1199102,18230,60.8187134503
2003,Franklin College,Franklin,IN,46131-262,Private Not-For-Profit,32,1012,587478,15635,60.0732600733
2003,Goshen College,Goshen,IN,46526-479,Private Not-For-Profit,31,844,494025,15000,66.028708134
2003,Grace College and Theological Seminary,Winona Lake,IN,46590,Private Not-For-Profit,32,1158,654159,12466,61.2903225806
2003,Hanover College,Hanover,IN,47243-010,Private Not-For-Profit,31,1046,429663,13500,67.1974522293
2003,Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,46805-149,Public,21,8454,6381123,3774,22.7360308285
2003,Indiana University-Purdue University-Indianapolis,Indianapolis,IN,46202-289,Public,16,21227,13862877,4536,22.9457364341
2003,University of Indianapolis,Indianapolis,IN,46227-369,Private Not-For-Profit,21,2906,1820625,15920,54.1125541126
2003,Indiana Institute of Technology,Fort Wayne,IN,46803-122,Private Not-For-Profit,55,2611,1527355,14848,20.6349206349
2003,University of Southern Indiana,Evansville,IN,47712,Public,21,8143,5229859,3178,31.9436619718
2003,Indiana State University,Terre Haute,IN,47809,Public,16,10175,7204212,4216,39.5947426068
2003,Indiana University-Kokomo,Kokomo,IN,46904-900,Public,32,1901,1427546,3683,25.0950570342
2003,Indiana University-South Bend,South Bend,IN,46634-711,Public,21,5054,4407885,3783,28.8256227758
2003,Indiana University-Bloomington,Bloomington,IN,47405-700,Public,15,35603,12430678,5115,71.8295739348
2003,Indiana University-Northwest,Gary,IN,46408,Public,21,3377,3592261,3734,19.4070080863
2003,Indiana University-Southeast,New Albany,IN,47150,Public,21,4616,3297816,3721,29.1798107256
2003,Indiana University-East,Richmond,IN,47374,Public,32,1699,2695900,3675,26.1538461538
2003,Manchester College,North Manchester,IN,46962,Private Not-For-Profit,32,1093,810267,16090,57.6923076923
2003,Marian College,Indianapolis,IN,46222-199,Private Not-For-Profit,32,1156,1240130,16580,41.0358565737
2003,Indiana Wesleyan University,Marion,IN,46953-497,Private Not-For-Profit,21,8266,3682060,13496,58.435207824
2003,University of Notre Dame,Notre Dame,IN,46556,Private Not-For-Profit,15,11129,1730000,25852,94.5903361345
2003,Oakland City University,Oakland City,IN,47660-109,Private Not-For-Profit,22,1611,1108123,11810,96.4912280702
2003,Purdue University-Calumet Campus,Hammond,IN,46323-209,Public,21,5872,4915110,3410,21.2885154062
2003,Purdue University-North Central Campus,Westville,IN,46391-954,Public,33,2693,2321277,3590,12.5307125307
2003,Rose-Hulman Institute of Technology,Terre Haute,IN,47803-399,Private Not-For-Profit,54,1732,646599,22997,79.7402597403
2003,University of Saint Francis-Ft Wayne,Fort Wayne,IN,46808-399,Private Not-For-Profit,21,1400,1307603,14540,51.269035533
2003,Saint Josephs College,Rensselaer,IN,47978,Private Not-For-Profit,32,876,557746,17060,53.9682539683
2003,Saint Mary-of-the-Woods College,Saint Mary-Of-The-Wo,IN,47876-109,Private Not-For-Profit,32,894,978849,16370,60.5263157895
2003,Saint Mary's College,Notre Dame,IN,46556,Private Not-For-Profit,32,1474,458043,20550,79.7583081571
2003,Taylor University-Upland,Upland,IN,46989-100,Private Not-For-Profit,32,1839,687555,17490,77.2916666667
2003,Tri-State University,Angola,IN,46703-176,Private Not-For-Profit,32,1272,1140313,16910,52.1885521886
2003,Valparaiso University,Valparaiso,IN,46383,Private Not-For-Profit,21,3434,1152535,19632,72.5071225071
2003,Wabash College,Crawfordsville,IN,47933-035,Private Not-For-Profit,31,904,455811,20205,74.1525423729
2003,Briar Cliff University,Sioux City,IA,51104,Private Not-For-Profit,32,857,937598,15540,55.9210526316
2003,Buena Vista University,Storm Lake,IA,50588,Private Not-For-Profit,32,2601,3006032,18738,54.8051948052
2003,Central College,Pella,IA,50219,Private Not-For-Profit,32,1500,1205041,16756,67.6470588235
2003,Clarke College,Dubuque,IA,52001-319,Private Not-For-Profit,32,859,826787,16190,67.0886075949
2003,Coe College,Cedar Rapids,IA,52402-509,Private Not-For-Profit,31,1243,914998,20540,70.0996677741
2003,Cornell College,Mount Vernon,IA,52314-109,Private Not-For-Profit,31,996,664436,20955,67.5078864353
2003,Dordt College,Sioux Center,IA,51250-169,Private Not-For-Profit,32,1336,1081384,14880,70.8791208791
2003,Drake University,Des Moines,IA,50311-450,Private Not-For-Profit,21,4305,1487343,18510,69.9685534591
2003,University of Dubuque,Dubuque,IA,52001,Private Not-For-Profit,22,1030,1034902,15720,37.012987013
2003,Graceland University-Lamoni,Lamoni,IA,50140,Private Not-For-Profit,32,1748,1401384,13900,49.0909090909
2003,Grand View College,Des Moines,IA,50316,Private Not-For-Profit,32,1273,1323164,14194,37.5661375661
2003,Grinnell College,Grinnell,IA,50112-169,Private Not-For-Profit,31,1453,475000,23530,85.2300242131
2003,Iowa State University,Ames,IA,50011,Public,15,25693,12984186,4110,65.7349638133
2003,University of Iowa,Iowa City,IA,52242-131,Public,15,25938,8002918,4191,64.521544488
2003,Loras College,Dubuque,IA,52004-017,Private Not-For-Profit,32,1608,979335,17949,64.0419947507
2003,Luther College,Decorah,IA,52101-104,Private Not-For-Profit,31,2529,1322546,20310,78.6963434022
2003,Morningside College,Sioux City,IA,51106-175,Private Not-For-Profit,32,892,871451,14860,58.6206896552
2003,University of Northern Iowa,Cedar Falls,IA,50614,Public,21,12508,7330700,4117,65.1041666667
2003,Northwestern College,Orange City,IA,51041,Private Not-For-Profit,32,1269,1091398,14290,58.934169279
2003,Saint Ambrose University,Davenport,IA,52803-289,Private Not-For-Profit,21,2707,1605390,15750,58.1761006289
2003,Simpson College,Indianola,IA,50125,Private Not-For-Profit,32,1552,1201206,16649,63.976945245
2003,Upper Iowa University,Fayette,IA,52142-185,Private Not-For-Profit,32,3005,2697863,14056,46.6165413534
2003,Wartburg College,Waverly,IA,50677-090,Private Not-For-Profit,32,1646,1114800,17530,71.5404699739
2003,William Penn University,Oskaloosa,IA,52577,Private Not-For-Profit,32,1400,1525728,13654,21.3675213675
2003,Baker University College of Arts and Sciences,Baldwin City,KS,66006-006,Private Not-For-Profit,21,2286,964812,13670,56.6964285714
2003,Benedictine College,Atchison,KS,66002-149,Private Not-For-Profit,22,1147,949373,14200,46.8468468468
2003,Emporia State University,Emporia,KS,66801-508,Public,21,4826,3784109,2454,45.0858034321
2003,Fort Hays State University,Hays,KS,67601-409,Public,21,4989,4247940,1863,47.9405034325
2003,Friends University,Wichita,KS,67213,Private Not-For-Profit,21,2776,1966000,12935,43.9024390244
2003,Haskell Indian Nations University,Lawrence,KS,66046-480,Public,60,866,1585302,210,16.0337552743
2003,University of Kansas Main Campus,Lawrence,KS,66045,Public,15,23139,6854589,3484,58.0619747899
2003,Newman University,Wichita,KS,67213-209,Private Not-For-Profit,22,1399,1180328,12010,50.5617977528
2003,Kansas State University,Manhattan,KS,66506,Public,15,19938,12130924,3444,56.159669649
2003,MidAmerica Nazarene University,Olathe,KS,66062-189,Private Not-For-Profit,22,1658,1052528,12280,50.0
2003,Ottawa University,Ottawa,KS,66067-339,Private Not-For-Profit,32,1879,1579170,12450,34.2281879195
2003,Pittsburg State University,Pittsburg,KS,66762,Public,21,5898,4590947,2534,46.2466487936
2003,Southwestern College,Winfield,KS,67156-622,Private Not-For-Profit,32,939,867385,13922,54.4217687075
2003,Washburn University,Topeka,KS,66621-000,Public,21,4997,4316413,3656,65.4708520179
2003,Wichita State University,Wichita,KS,67260-012,Public,16,11116,8188132,3055,33.6152219873
2003,Asbury College,Wilmore,KY,40390-119,Private Not-For-Profit,32,1263,773215,15716,62.7397260274
2003,Bellarmine University,Louisville,KY,40205-067,Private Not-For-Profit,21,2330,745940,17010,65.7232704403
2003,Berea College,Berea,KY,40404-218,Private Not-For-Profit,32,1546,3547773,507,49.2574257426
2003,Campbellsville University,Campbellsville,KY,42718-279,Private Not-For-Profit,22,1415,1672696,11340,39.0029325513
2003,Centre College,Danville,KY,40422-139,Private Not-For-Profit,31,1048,451550,19125,81.3953488372
2003,University of the Cumberlands,Williamsburg,KY,40769,Private Not-For-Profit,22,1501,1782151,10958,34.4497607656
2003,Eastern Kentucky University,Richmond,KY,40475-310,Public,21,11557,12599642,2928,37.5845913587
2003,Georgetown College,Georgetown,KY,40324,Private Not-For-Profit,31,1380,664179,14940,60.152284264
2003,Kentucky State University,Frankfort,KY,40601,Public,22,1915,3161476,3134,40.0
2003,University of Kentucky,Lexington,KY,40506-003,Public,15,22097,8509043,3975,61.0948905109
2003,Lindsey Wilson College,Columbia,KY,42728-122,Private Not-For-Profit,31,1421,2379504,12098,26.8518518519
2003,University of Louisville,Louisville,KY,40292-000,Public,15,16211,8425000,4082,34.871525957
2003,Midway College,Midway,KY,40347-112,Private Not-For-Profit,33,809,1031152,10925,32.9268292683
2003,Morehead State University,Morehead,KY,40351,Public,21,7824,10763372,2926,45.1068616423
2003,Murray State University,Murray,KY,42071-331,Public,21,8333,6376468,3032,56.6893424036
2003,Northern Kentucky University,Highland Heights,KY,41099,Public,21,10927,6665000,3216,36.5466101695
2003,Pikeville College,Pikeville,KY,41501,Private Not-For-Profit,32,1161,1435407,9000,29.8013245033
2003,Spalding University,Louisville,KY,40203-218,Private Not-For-Profit,21,1264,829554,12946,45.6692913386
2003,Sullivan University,Louisville,KY,40205-301,Private For-Profit,33,3251,5552739,188,93.75
2003,Thomas More College,Crestview Hills,KY,41017-349,Private Not-For-Profit,32,1194,598811,14600,56.3953488372
2003,Transylvania University,Lexington,KY,40508-179,Private Not-For-Profit,31,1104,543361,16790,65.8385093168
2003,Western Kentucky University,Bowling Green,KY,42101-100,Public,21,14853,13318475,3120,45.0578338591
2003,Centenary College of Louisiana,Shreveport,LA,71134-118,Private Not-For-Profit,21,936,507865,16450,55.7522123894
2003,Dillard University,New Orleans,LA,70122,Private Not-For-Profit,32,2079,4389867,10759,42.2802850356
2003,Grambling State University,Grambling,LA,71245,Public,21,4075,9216563,2716,35.0943396226
2003,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,70803-275,Public,15,29541,14130538,3536,57.4836821967
2003,Louisiana State University-Shreveport,Shreveport,LA,71115-239,Public,21,3201,3022771,2618,21.0989010989
2003,Louisiana College,Pineville,LA,71359,Private Not-For-Profit,32,1064,1050506,9050,45.7142857143
2003,Louisiana Tech University,Ruston,LA,71272,Public,16,9704,6855637,3038,53.2617037606
2003,Loyola University New Orleans,New Orleans,LA,70118-614,Private Not-For-Profit,21,4664,1829530,19362,59.8265895954
2003,McNeese State University,Lake Charles,LA,70609-221,Public,21,6846,7183058,2515,26.9430051813
2003,University of New Orleans,New Orleans,LA,70148,Public,16,13410,12979390,3552,23.5492577598
2003,Nicholls State University,Thibodaux,LA,70310,Public,21,6195,5681617,2455,28.74617737
2003,University of Louisiana at Monroe,Monroe,LA,71209,Public,21,7073,9697074,2454,29.2966360856
2003,Northwestern State University of Louisiana,Natchitoches,LA,71497-000,Public,21,8393,12637188,2645,27.5835275835
2003,Our Lady of Holy Cross College,New Orleans,LA,70131-739,Private Not-For-Profit,32,1025,1084842,5575,30.985915493
2003,Our Lady of the Lake College,Baton Rouge,LA,70808-438,Private Not-For-Profit,53,853,1440222,5370,50.0
2003,Southeastern Louisiana University,Hammond,LA,70402,Public,21,13171,16353451,2618,22.693877551
2003,Southern University and A & M College,Baton Rouge,LA,70813,Public,21,8404,16143649,2702,25.4514672686
2003,Southern University at New Orleans,New Orleans,LA,70126,Public,22,2796,6823502,2168,11.6991643454
2003,University of Louisiana at Lafayette,Lafayette,LA,70503,Public,16,13971,12657149,2386,30.036900369
2003,Tulane University of Louisiana,New Orleans,LA,70118-569,Private Not-For-Profit,15,10679,3056000,28310,73.7903225806
2003,Xavier University of Louisiana,New Orleans,LA,70125-109,Private Not-For-Profit,21,3823,5258688,11000,58.7962962963
2003,Bowdoin College,Brunswick,ME,04011-844,Private Not-For-Profit,31,1653,521425,28685,90.0634249471
2003,Colby College,Waterville,ME,04901,Private Not-For-Profit,31,1830,344000,35800,86.3917525773
2003,Husson College,Bangor,ME,04401-299,Private Not-For-Profit,22,1491,1643347,12540,57.2463768116
2003,University of Maine,Orono,ME,04469,Public,15,26487,24877464,4965,48.8108720272
2003,University of New England,Biddeford,ME,04005,Private Not-For-Profit,22,2666,879746,18460,56.5737051793
2003,Saint Josephs College,Standish,ME,04084-526,Private Not-For-Profit,22,2297,785281,16990,62.3762376238
2003,Bowie State University,Bowie,MD,20715-946,Public,21,3931,3451998,3943,37.5350140056
2003,Columbia Union College,Takoma Park,MD,20912,Private Not-For-Profit,32,913,1247930,14548,37.5796178344
2003,Coppin State University,Baltimore,MD,21216-369,Public,21,3005,5265762,4104,21.7277486911
2003,Frostburg State University,Frostburg,MD,21532-109,Public,21,4818,3198480,4618,51.4450867052
2003,Goucher College,Baltimore,MD,21204-279,Private Not-For-Profit,31,1635,566000,23250,68.9552238806
2003,Hood College,Frederick,MD,21701,Private Not-For-Profit,21,1079,444536,19695,76.5432098765
2003,Johns Hopkins University,Baltimore,MD,21218-268,Private Not-For-Profit,15,12798,1530000,27390,87.6726886291
2003,Loyola College in Maryland,Baltimore,MD,21210-269,Private Not-For-Profit,21,4850,603236,24100,81.8727490996
2003,University of Maryland-University College,Adelphi,MD,20783-801,Public,21,10966,6007611,5064,42.5
2003,University of Maryland-Baltimore County,Baltimore,MD,21250,Public,15,9913,5310903,6362,54.6255506608
2003,University of Maryland-College Park,College Park,MD,20742,Public,15,31273,11862077,5670,70.7088607595
2003,Maryland Institute College of Art,Baltimore,MD,21217-413,Private Not-For-Profit,56,1537,687625,22080,69.8275862069
2003,University of Maryland-Eastern Shore,Princess Anne,MD,21853-129,Public,21,3305,4710341,4461,44.427244582
2003,Morgan State University,Baltimore,MD,21251-000,Public,21,6018,7466824,6176,39.2716535433
2003,Mount St Mary's University,Emmitsburg,MD,21727-779,Private Not-For-Profit,21,1732,573520,19900,70.4615384615
2003,College of Notre Dame of Maryland,Baltimore,MD,21210-247,Private Not-For-Profit,21,1685,793227,17925,73.0769230769
2003,Salisbury University,Salisbury,MD,21801-686,Public,21,6080,2260772,4804,67.381489842
2003,St Mary's College of Maryland,Saint Mary's City,MD,20686-300,Public,31,1719,562576,8082,75.0724637681
2003,Sojourner-Douglass College,Baltimore,MD,21205-189,Private Not-For-Profit,59,950,2382876,5590,50.0
2003,Towson University,Towson,MD,21252-000,Public,21,14729,5134638,5281,56.5265486726
2003,Villa Julie College,Stevenson,MD,21153-064,Private Not-For-Profit,32,2113,1011733,12798,56.2146892655
2003,Washington College,Chestertown,MD,21620-143,Private Not-For-Profit,31,1302,328800,23300,65.8620689655
2003,McDaniel College,Westminster,MD,21157,Private Not-For-Profit,31,2406,684000,21760,72.3653395785
2003,Amherst College,Amherst,MA,01002-500,Private Not-For-Profit,31,1618,679785,28304,96.7517401392
2003,Anna Maria College,Paxton,MA,01612-119,Private Not-For-Profit,21,919,361916,17710,51.1111111111
2003,Assumption College,Worcester,MA,01609-129,Private Not-For-Profit,21,2398,579242,19980,68.5567010309
2003,Babson College,Wellesley,MA,02457-031,Private Not-For-Profit,55,2691,459193,26000,84.6501128668
2003,Bay Path College,Longmeadow,MA,01106,Private Not-For-Profit,33,953,759566,15934,75.5102040816
2003,Bentley College,Waltham,MA,02452-470,Private Not-For-Profit,21,4772,1530000,21075,78.1865965834
2003,Berklee College of Music,Boston,MA,02215,Private Not-For-Profit,56,3302,1274912,18335,47.6386036961
2003,Boston College,Chestnut Hill,MA,02467,Private Not-For-Profit,15,12629,2693700,25862,89.3702770781
2003,Boston University,Boston,MA,02215,Private Not-For-Profit,15,25852,5130322,27414,75.3371369295
2003,Brandeis University,Waltham,MA,02454-911,Private Not-For-Profit,15,4519,1054875,28166,84.2569269521
2003,Bridgewater State College,Bridgewater,MA,02325,Public,21,7494,3205354,3735,45.7715780296
2003,Clark University,Worcester,MA,01610-147,Private Not-For-Profit,16,2678,1008447,25865,67.5
2003,Curry College,Milton,MA,02186-239,Private Not-For-Profit,32,1870,977591,19525,50.0
2003,Eastern Nazarene College,Quincy,MA,02170-299,Private Not-For-Profit,22,1206,579881,15365,46.2311557789
2003,Emerson College,Boston,MA,02116-462,Private Not-For-Profit,21,4041,808655,21514,66.3619744059
2003,Emmanuel College,Boston,MA,02115,Private Not-For-Profit,21,1256,738626,18665,57.1428571429
2003,Endicott College,Beverly,MA,01915,Private Not-For-Profit,32,1689,529183,16460,49.6794871795
2003,Fitchburg State College,Fitchburg,MA,01420-269,Public,21,3594,1380256,3688,47.7459016393
2003,Framingham State College,Framingham,MA,01701-910,Public,21,4330,1180011,3334,42.0338983051
2003,Gordon College,Wenham,MA,01984,Private Not-For-Profit,31,1631,831178,19100,66.7487684729
2003,Hampshire College,Amherst,MA,01002-500,Private Not-For-Profit,31,1267,607600,27884,59.509202454
2003,Harvard University,Cambridge,MA,02138,Private Not-For-Profit,15,21270,1620000,27448,97.8075517661
2003,College of the Holy Cross,Worcester,MA,01610-239,Private Not-For-Profit,31,2788,657700,26440,90.0826446281
2003,Lasell College,Newton,MA,02466-271,Private Not-For-Profit,33,1009,1022401,16700,62.7659574468
2003,Lesley University,Cambridge,MA,02138-279,Private Not-For-Profit,21,3775,1202076,18475,57.5916230366
2003,University of Massachusetts-Boston,Boston,MA,02125-339,Public,16,46433,24137820,5222,55.7774843183
2003,Massachusetts College of Pharmacy & Health Science,Boston,MA,02115-589,Private Not-For-Profit,53,2097,1200948,18550,81.25
2003,Massachusetts College of Art,Boston,MA,02115-588,Public,56,1638,909739,4968,65.3465346535
2003,Massachusetts Institute of Technology,Cambridge,MA,02139-430,Private Not-For-Profit,15,10059,1471000,29130,92.1200750469
2003,Massachusetts Maritime Academy,Buzzards Bay,MA,02532-180,Public,59,887,386775,5064,56.6844919786
2003,Merrimack College,North Andover,MA,01845,Private Not-For-Profit,32,2238,531235,19050,58.480565371
2003,Mount Holyoke College,South Hadley,MA,01075-148,Private Not-For-Profit,31,2152,1164230,27618,78.7644787645
2003,Mount Ida College,Newton,MA,02459,Private Not-For-Profit,33,1171,1152491,16296,35.0006879105
2003,School of the Museum of Fine Arts-Boston,Boston,MA,02115-559,Private Not-For-Profit,56,909,370111,20833,35.4430379747
2003,Newbury College-Brookline,Brookline,MA,02445,Private Not-For-Profit,33,975,733625,14995,56.0
2003,Nichols College,Dudley,MA,01571-500,Private Not-For-Profit,55,1273,492349,18050,36.2831858407
2003,Massachusetts College of Liberal Arts,North Adams,MA,01247-410,Public,31,1363,1081222,4197,46.7153284672
2003,Northeastern University,Boston,MA,02115,Private Not-For-Profit,15,19445,6124000,24467,60.0643546657
2003,Salem State College,Salem,MA,01970,Public,21,6290,3012331,3937,37.0473537604
2003,Simmons College,Boston,MA,02115-589,Private Not-For-Profit,21,2850,885945,22668,75.1037344398
2003,Smith College,Northampton,MA,01063,Private Not-For-Profit,31,3060,1960161,25986,85.736196319
2003,Springfield College,Springfield,MA,01109-379,Private Not-For-Profit,21,4492,3136456,18690,65.8
2003,Stonehill College,Easton,MA,02357-611,Private Not-For-Profit,32,2377,618444,19908,84.5283018868
2003,Suffolk University,Boston,MA,02108,Private Not-For-Profit,21,5796,1916044,17690,55.4285714286
2003,Tufts University,Medford,MA,02155-555,Private Not-For-Profit,15,8818,1449583,28155,90.3149606299
2003,Wellesley College,Wellesley,MA,02481-820,Private Not-For-Profit,31,2251,1029000,26702,90.7872696817
2003,Wentworth Institute of Technology,Boston,MA,02115,Private Not-For-Profit,54,2888,1488236,14300,38.4615384615
2003,Western New England College,Springfield,MA,01119-268,Private Not-For-Profit,21,3280,1075466,17434,58.1818181818
2003,Westfield State College,Westfield,MA,01086-163,Public,21,4347,1655366,3755,55.6991774383
2003,Wheaton College,Norton,MA,02766,Private Not-For-Profit,31,1511,631625,27330,74.8858447489
2003,Williams College,Williamstown,MA,01267,Private Not-For-Profit,31,2006,576654,26520,95.7720588235
2003,Worcester State College,Worcester,MA,01602-259,Public,21,4109,2029225,3273,40.4705882353
2003,Adrian College,Adrian,MI,49221-257,Private Not-For-Profit,31,998,681486,15660,41.4179104478
2003,Albion College,Albion,MI,49224,Private Not-For-Profit,31,1634,584728,20700,68.5654008439
2003,Alma College,Alma,MI,48801-159,Private Not-For-Profit,31,1285,844971,17582,72.0
2003,Andrews University,Berrien Springs,MI,49104,Private Not-For-Profit,16,2322,1734435,13746,53.0405405405
2003,Aquinas College,Grand Rapids,MI,49506-179,Private Not-For-Profit,22,2080,1045379,15620,53.1914893617
2003,Baker College of Flint,Flint,MI,48507-998,Private Not-For-Profit,33,18104,28298970,5760,42.2791026887
2003,Central Michigan University,Mount Pleasant,MI,48859,Public,16,22475,11563720,4747,52.299245024
2003,College for Creative Studies,Detroit,MI,48202,Private Not-For-Profit,56,1094,784970,18598,55.487804878
2003,Davenport University,Grand Rapids,MI,49512,Private Not-For-Profit,55,4429,8349889,9015,17.8947368421
2003,DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,DEARBORN,MI,48126-3799,Private Not-For-Profit,55,4042,6265417,7881,24.358974359
2003,University of Detroit Mercy,Detroit,MI,48221-303,Private Not-For-Profit,21,3946,2617978,17700,54.5851528384
2003,Eastern Michigan University,Ypsilanti,MI,48197,Public,21,18382,11611318,5027,37.68366465
2003,Ferris State University,Big Rapids,MI,49307-225,Public,22,9637,8314040,5452,38.1930184805
2003,Kettering University,Flint,MI,48504-489,Private Not-For-Profit,54,2754,1067503,18663,59.5432300163
2003,Cornerstone University,Grand Rapids,MI,49525-589,Private Not-For-Profit,22,1918,1411737,13770,40.1337792642
2003,Grand Valley State University,Allendale,MI,49401-940,Public,21,16871,9485402,5056,49.0440565254
2003,Hope College,Holland,MI,49423,Private Not-For-Profit,31,2949,1027519,18268,75.3120665742
2003,Kalamazoo College,Kalamazoo,MI,49006-329,Private Not-For-Profit,31,1265,232653,21603,76.2068965517
2003,Lake Superior State University,Sault Ste Marie,MI,49783,Public,22,2839,2328392,4758,44.9631449631
2003,Lawrence Technological University,Southfield,MI,48075-105,Private Not-For-Profit,21,2540,1110006,11203,47.1074380165
2003,Madonna University,Livonia,MI,48150-117,Private Not-For-Profit,21,2360,1810772,8350,49.6453900709
2003,Marygrove College,Detroit,MI,48221-259,Private Not-For-Profit,21,6094,1249482,11250,27.027027027
2003,University of Michigan-Ann Arbor,Ann Arbor,MI,48109,Public,15,36885,8339000,7485,85.0948509485
2003,Michigan State University,East Lansing,MI,48824-104,Public,15,40082,17272460,6412,69.4991728079
2003,Michigan Technological University,Houghton,MI,49931-129,Public,16,5933,2620000,6455,60.9594706369
2003,University of Michigan-Dearborn,Dearborn,MI,48128-149,Public,21,5756,3453000,5527,54.1666666667
2003,University of Michigan-Flint,Flint,MI,48502-195,Public,21,4677,4338000,4752,39.6739130435
2003,Northern Michigan University,Marquette,MI,49855,Public,21,7988,7034782,4780,47.4876847291
2003,Northwood University,Midland,MI,48640,Private Not-For-Profit,55,4659,3497097,13461,52.7508090615
2003,Oakland University,Rochester Hills,MI,48309-440,Public,16,12273,4857797,5031,43.8010899183
2003,Olivet College,Olivet,MI,49076,Private Not-For-Profit,31,903,1217069,14752,31.1403508772
2003,Saginaw Valley State University,University Center,MI,48710,Public,21,7105,4561152,4382,33.0073349633
2003,Siena Heights University,Adrian,MI,49221,Private Not-For-Profit,21,1358,1326296,13630,52.688172043
2003,Spring Arbor University,Spring Arbor,MI,49283-979,Private Not-For-Profit,22,2726,2031390,14016,61.1111111111
2003,Wayne State University,Detroit,MI,48202,Public,15,22068,14594571,3875,30.985915493
2003,Western Michigan University,Kalamazoo,MI,49008-516,Public,15,24568,11018926,4924,56.1157796452
2003,Augsburg College,Minneapolis,MN,55454,Private Not-For-Profit,22,2632,1397981,18193,50.625
2003,Bemidji State University,Bemidji,MN,56601,Public,22,4025,3425216,4476,37.6647834275
2003,Bethel University,Saint Paul,MN,55112-690,Private Not-For-Profit,21,3505,1144308,17735,70.1793721973
2003,Carleton College,Northfield,MN,55057-400,Private Not-For-Profit,31,1922,497238,26910,89.2561983471
2003,Concordia College at Moorhead,Moorhead,MN,56562,Private Not-For-Profit,31,2725,2875543,19945,65.7430730479
2003,Concordia University-Saint Paul,Saint Paul,MN,55104-549,Private Not-For-Profit,32,1780,1122717,17326,51.3513513514
2003,Martin Luther College,New Ulm,MN,56073-396,Private Not-For-Profit,58,1055,674866,6110,71.144278607
2003,Gustavus Adolphus College,Saint Peter,MN,56082-149,Private Not-For-Profit,31,2434,977389,19720,77.44
2003,Hamline University,Saint Paul,MN,55104-128,Private Not-For-Profit,21,3327,1217014,19213,67.4193548387
2003,The Art Institutes International Minnesota,Minneapolis,MN,55402,Private For-Profit,40,893,860651,14068,98.2340128348
2003,MacAlester College,Saint Paul,MN,55105-189,Private Not-For-Profit,31,1813,651000,23772,81.7777777778
2003,Minnesota State University-Mankato,Mankato,MN,56001,Public,21,12310,6839961,3981,49.9101258238
2003,Metropolitan State University,Saint Paul,MN,55106-500,Public,22,3771,3196713,3357,18.4210526316
2003,University of Minnesota-Twin Cities,Minneapolis,MN,55455-021,Public,15,39557,13526208,6280,54.4040265385
2003,University of Minnesota-Crookston,Crookston,MN,56716,Public,32,1607,1020300,6098,39.6226415094
2003,University of Minnesota-Duluth,Duluth,MN,55812,Public,21,9013,4035645,6259,47.4091721263
2003,University of Minnesota-Morris,Morris,MN,56267,Public,31,1826,1437271,7154,51.1930585683
2003,Minnesota State University-Moorhead,Moorhead,MN,56563,Public,21,6879,5334487,3713,45.9132189707
2003,North Central University,Minneapolis,MN,55404-139,Private Not-For-Profit,51,1209,956277,10104,46.7948717949
2003,Northwestern College,Saint Paul,MN,55113-159,Private Not-For-Profit,32,2110,1742025,16500,58.8888888889
