academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2009,Stillman College,Tuscaloosa,AL,35403,Private Not-For-Profit,32,1036,2957656,12712,20.6293706294
2009,Troy University,Troy,AL,36082-0001,Public,21,18742,26827512,4492,38.1768953069
2009,Tuskegee University,Tuskegee,AL,36088-1920,Private Not-For-Profit,21,2935,4715037,15450,40.5303030303
2009,University of Alaska Fairbanks,Fairbanks,AK,99775-7480,Public,16,18567,11181960,5173,31.519434629
2009,Collins College,Tempe,AZ,85281-5206,Private For-Profit,56,1456,3099219,31175,39.0697674419
2009,Arizona State University,Tempe,AZ,85287,Public,15,57636,42559000,5661,55.7593543654
2009,University of Arizona,Tucson,AZ,85721-0066,Public,15,34274,22930000,5542,58.3910034602
2009,DeVry University-Arizona,Phoenix,AZ,85021-2995,Private For-Profit,54,1188,2307322,14130,34.4827586207
2009,Grand Canyon University,Phoenix,AZ,85017,Private For-Profit,21,10894,13770180,15930,41.8502202643
2009,Northern Arizona University,Flagstaff,AZ,86011-4132,Public,16,18327,15848671,5450,50.0473036897
2009,University of Phoenix-Phoenix-Hohokam Campus,Phoenix,AZ,85040-1958,Private For-Profit,55,8193,7806579,11610,12.2320302648
2009,Prescott College,Prescott,AZ,86301,Private Not-For-Profit,22,937,1009613,21792,30.4347826087
2009,Western International University,Phoenix,AZ,85021,Private For-Profit,21,2901,1627843,8760,6.37254901961
2009,University of Arkansas at Little Rock,Little Rock,AR,72204,Public,16,8561,10609857,6121,16.9319826339
2009,University of Arkansas Main Campus,Fayetteville,AR,72701,Public,15,16491,9770626,6400,59.1150442478
2009,University of Arkansas at Pine Bluff,Pine Bluff,AR,71601,Public,32,3240,8732948,4676,25.0341997264
2009,Arkansas State University-Main Campus,State University,AR,72467,Public,21,9462,15093479,6370,37.237026648
2009,Arkansas Tech University,Russellville,AR,72801-2222,Public,21,6482,9765214,4410,40.9365558912
2009,University of Arkansas at Monticello,Monticello,AR,71656,Public,32,2705,5942551,4600,27.2260273973
2009,University of Central Arkansas,Conway,AR,72035-0001,Public,21,11089,11367070,6505,40.927920464
2009,Harding University,Searcy,AR,72143,Private Not-For-Profit,22,5143,3452453,13130,61.1801242236
2009,Henderson State University,Arkadelphia,AR,71999-0001,Public,21,3183,4751360,4939,34.7394540943
2009,Hendrix College,Conway,AR,72032-3080,Private Not-For-Profit,31,1343,780676,23870,65.543071161
2009,John Brown University,Siloam Springs,AR,72761,Private Not-For-Profit,32,1822,1539736,18066,64.2335766423
2009,Ouachita Baptist University,Arkadelphia,AR,71998-0001,Private Not-For-Profit,32,1454,1052412,17458,54.5189504373
2009,Southern Arkansas University Main Campus,Magnolia,AR,71753,Public,21,2646,4717300,5646,32.1862348178
2009,University of Arkansas-Fort Smith,Fort Smith,AR,72913-3649,Public,40,5390,8882149,4410,26.8156424581
2009,Academy of Art University,San Francisco,CA,94105,Private For-Profit,56,10146,7898039,16370,34.5268542199
2009,Art Center College of Design,Pasadena,CA,91103,Private Not-For-Profit,56,1529,2243000,29814,50.0
2009,Azusa Pacific University,Azusa,CA,91702-7000,Private Not-For-Profit,21,6167,3335577,26640,66.334440753
2009,Biola University,La Mirada,CA,90639-0001,Private Not-For-Profit,16,4989,3041000,26424,70.9489051095
2009,Brooks Institute,Santa Barbara,CA,93108,Private For-Profit,56,1240,1595068,26760,44.5859872611
2009,California Baptist University,Riverside,CA,92504-3297,Private Not-For-Profit,21,3380,3202218,22330,58.4474885845
2009,California College of the Arts,Oakland,CA,94618-1487,Private Not-For-Profit,56,1631,1373026,31382,50.0
2009,California Institute of Technology,Pasadena,CA,91125,Private Not-For-Profit,15,2126,240000,34515,88.9473684211
2009,California Lutheran University,Thousand Oaks,CA,91360-2787,Private Not-For-Profit,21,3096,1293457,27850,63.3928571429
2009,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,93407,Public,21,18802,9699753,5043,71.6583273767
2009,California State University-Bakersfield,Bakersfield,CA,93311-1099,Public,21,6670,11629405,4077,38.3753501401
2009,California State University-Stanislaus,Turlock,CA,95382,Public,21,6898,10390463,3819,49.5462794918
2009,California State University-San Bernardino,San Bernardino,CA,92407-2397,Public,21,14916,24134942,3779,45.468164794
2009,California State Polytechnic University-Pomona,Pomona,CA,91768,Public,21,18413,22583090,3564,52.9319781079
2009,California State University-Chico,Chico,CA,95929-0150,Public,21,16010,16696718,4008,57.9695431472
2009,California State University-Dominguez Hills,Carson,CA,90747-0005,Public,21,9274,13507258,3663,34.8982785603
2009,California State University-Fresno,Fresno,CA,93740,Public,21,19636,29559662,3687,47.7665995976
2009,California State University-Fullerton,Fullerton,CA,92831-3599,Public,21,30084,28336782,3650,51.6462233699
2009,California State University-East Bay,Hayward,CA,94542,Public,21,11972,12540486,3657,47.619047619
2009,California State University-Long Beach,Long Beach,CA,90840-0115,Public,21,32080,35315088,3392,54.4174902665
2009,California State University-Los Angeles,Los Angeles,CA,90032,Public,21,16581,28235487,3658,33.7164750958
2009,California State University-Northridge,Northridge,CA,91330,Public,21,29835,40180061,3702,43.7304520898
2009,California State University-Sacramento,Sacramento,CA,95819-2694,Public,21,24236,29289735,3854,43.8858116745
2009,University of California-Berkeley,Berkeley,CA,94720,Public,15,34304,29020000,7656,90.171990172
2009,University of California-Davis,Davis,CA,95616-8678,Public,15,29640,28527000,8635,79.832460733
2009,University of California-Irvine,Irvine,CA,92697,Public,15,26301,21590000,8046,81.7003241087
2009,University of California-Los Angeles,Los Angeles,CA,90095-1405,Public,15,37430,31677000,7551,89.2455482662
2009,University of California-Riverside,Riverside,CA,92521,Public,15,17791,24936000,7845,65.0182196773
2009,University of California-San Diego,La Jolla,CA,92093,Public,15,27008,29457000,8062,84.3906291129
2009,University of California-Santa Barbara,Santa Barbara,CA,93106,Public,15,21503,17740000,8386,80.1763224181
2009,University of California-Santa Cruz,Santa Cruz,CA,95064,Public,15,16310,14518000,8200,73.3129770992
2009,California Institute of the Arts,Valencia,CA,91355-2397,Private Not-For-Profit,56,1374,947865,33660,60.0
2009,California Maritime Academy,Vallejo,CA,94590,Public,59,807,712200,4112,68.6666666667
2009,Chapman University,Orange,CA,92866,Private Not-For-Profit,21,9492,4887415,34700,72.9166666667
2009,Concordia University,Irvine,CA,92612-3299,Private Not-For-Profit,22,2351,1005060,23930,65.0
2009,Claremont McKenna College,Claremont,CA,91711-6400,Private Not-For-Profit,31,1212,506000,37060,92.6056338028
2009,DeVry University-California,Pomona,CA,91768-2642,Private For-Profit,32,4979,12487247,14465,30.1587301587
2009,Dominican University of California,San Rafael,CA,94901-2298,Private Not-For-Profit,21,1715,1167628,32390,50.0
2009,Fresno Pacific University,Fresno,CA,93702-4709,Private Not-For-Profit,21,1901,2280030,23202,62.5
2009,Holy Names University,Oakland,CA,94619-1699,Private Not-For-Profit,21,881,862620,26300,35.0877192982
2009,Humboldt State University,Arcata,CA,95521-8299,Public,21,7135,10420709,4148,41.5005861665
2009,ITT Technical Institute-San Diego,San Diego,CA,92123,Private For-Profit,54,984,2371331,16356,33.3333333333
2009,The Art Institute of California-San Diego,San Diego,CA,92108-4423,Private For-Profit,56,1827,3166493,22372,48.8888888889
2009,University of La Verne,La Verne,CA,91750-4401,Private Not-For-Profit,16,5475,3977836,26910,67.3684210526
2009,Loma Linda University,Loma Linda,CA,92350,Private Not-For-Profit,16,5169,2687447,26932,32.2314049587
2009,The Master's College and Seminary,Santa Clarita,CA,91321-1200,Private Not-For-Profit,32,1199,866940,23495,62.2549019608
2009,The Art Institute of California-San Francisco,San Francisco,CA,94102-4908,Private For-Profit,56,1181,2434092,22950,34.5
2009,Loyola Marymount University,Los Angeles,CA,90045-2659,Private Not-For-Profit,21,8363,3226069,33932,79.8647633358
2009,Mills College,Oakland,CA,94613,Private Not-For-Profit,31,1391,1312872,35190,62.2807017544
2009,Mount St Mary's College,Los Angeles,CA,90049-1599,Private Not-For-Profit,21,1960,2777121,27100,69.0476190476
2009,National University,La Jolla,CA,92037-1011,Private Not-For-Profit,21,10976,4026548,10224,35.2941176471
2009,Northwestern Polytechnic University,Fremont,CA,94539,Private Not-For-Profit,54,1000,,7340,60.0
2009,Notre Dame de Namur University,Belmont,CA,94002-1908,Private Not-For-Profit,21,985,731998,25570,58.4210526316
2009,Occidental College,Los Angeles,CA,90041-3392,Private Not-For-Profit,31,1856,1223473,37071,84.8072562358
2009,Otis College of Art and Design,Los Angeles,CA,90045-3505,Private Not-For-Profit,56,1185,1745561,30464,55.900621118
2009,Pacific Union College,Angwin,CA,94508-9707,Private Not-For-Profit,32,1210,1268886,22695,62.4338624339
2009,University of the Pacific,Stockton,CA,95211-0197,Private Not-For-Profit,16,5745,3970287,30880,64.2857142857
2009,Pepperdine University,Malibu,CA,90263,Private Not-For-Profit,16,6174,1584000,36770,80.487804878
2009,Pitzer College,Claremont,CA,91711-6101,Private Not-For-Profit,31,995,482785,37870,80.5084745763
2009,Point Loma Nazarene University,San Diego,CA,92106-2899,Private Not-For-Profit,22,3014,1370389,25120,72.6148409894
2009,Pomona College,Claremont,CA,91711-6319,Private Not-For-Profit,31,1527,655000,35625,95.2261306533
2009,University of Redlands,Redlands,CA,92373-0999,Private Not-For-Profit,21,4271,1841204,32294,68.3566433566
2009,Samuel Merritt University,Oakland,CA,94609,Private Not-For-Profit,53,1145,356177,33572,71.4285714286
2009,San Diego State University,San Diego,CA,92182,Public,16,31222,29063019,3754,66.2960795787
2009,University of San Diego,San Diego,CA,92110-2492,Private Not-For-Profit,16,6931,1686000,34264,74.4098205855
2009,San Francisco State University,San Francisco,CA,94132,Public,21,25762,26348822,3762,47.5338280227
2009,University of San Francisco,San Francisco,CA,94117-1080,Private Not-For-Profit,16,8311,3877000,33500,70.4595185996
2009,San Jose State University,San Jose,CA,95192-0001,Public,21,27290,24072482,3992,46.3991203958
2009,Westwood College-Los Angeles,Los Angeles,CA,90010,Private For-Profit,-3,949,13566982,13618,20.0
2009,Santa Clara University,Santa Clara,CA,95053,Private Not-For-Profit,21,7563,1852000,34950,85.0896860987
2009,Scripps College,Claremont,CA,91711-3905,Private Not-For-Profit,31,966,262993,37950,86.6666666667
2009,Simpson University,Redding,CA,96003-8606,Private Not-For-Profit,22,1047,1498787,19500,42.8571428571
2009,Saint Marys College of California,Moraga,CA,94556,Private Not-For-Profit,21,3344,2967194,33250,59.4306049822
2009,Sonoma State University,Rohnert Park,CA,94928-3609,Public,21,8062,5401697,4272,52.9137529138
2009,Vanguard University of Southern California,Costa Mesa,CA,92626,Private Not-For-Profit,32,1802,948410,24310,54.7550432277
2009,University of Southern California,Los Angeles,CA,90089,Private Not-For-Profit,15,31140,9548000,37693,87.8410239138
2009,Westmont College,Santa Barbara,CA,93108-1089,Private Not-For-Profit,31,1335,584618,33170,80.2259887006
2009,Whittier College,Whittier,CA,90601,Private Not-For-Profit,31,1925,1174779,32250,61.3941018767
2009,Woodbury University,Burbank,CA,91510-7846,Private Not-For-Profit,22,1388,2033918,26978,44.2953020134
2009,Adams State College,Alamosa,CO,81102,Public,21,2249,4427942,3790,32.7635327635
2009,University of Colorado Denver,Denver,CO,80217-3364,Public,16,14668,7540309,6394,43.2692307692
2009,University of Colorado at Colorado Springs,Colorado Springs,CO,80918,Public,21,7089,5255258,5477,42.9372197309
2009,University of Colorado at Boulder,Boulder,CO,80309-0017,Public,15,28995,11386922,7278,66.9628286491
2009,Colorado Christian University,Lakewood,CO,80226,Private Not-For-Profit,21,1970,1664920,20130,40.9266409266
2009,Colorado College,Colorado Springs,CO,80903,Private Not-For-Profit,31,2011,568568,36044,82.982791587
2009,The Art Institute of Colorado,Denver,CO,80203-2983,Private For-Profit,56,1799,2609553,23608,45.8333333333
2009,Colorado School of Mines,Golden,CO,80401,Public,54,4278,1639659,11239,67.2489082969
2009,Colorado State University,Fort Collins,CO,80523-0100,Public,15,24728,11723522,5874,63.5120643432
2009,Colorado Technical University,Colorado Springs,CO,80907-3812,Private For-Profit,21,1445,1957016,10665,57.1428571429
2009,Westwood College-Denver North,Denver,CO,80221,Private For-Profit,54,4911,2047399,14946,36.6972477064
2009,University of Denver,Denver,CO,80208,Private Not-For-Profit,15,9386,2410527,33810,74.9504950495
2009,Fort Lewis College,Durango,CO,81301-3999,Public,31,3548,3266092,4196,34.2602892102
2009,Mesa State College,Grand Junction,CO,81501-3122,Public,31,5142,5518013,4738,29.6137339056
2009,Metropolitan State College of Denver,Denver,CO,80217-3362,Public,32,16590,18150970,3241,20.5638474295
2009,Naropa University,Boulder,CO,80302-6697,Private Not-For-Profit,59,902,660799,21984,45.7142857143
2009,University of Northern Colorado,Greeley,CO,80639,Public,16,10824,5834954,4680,49.3389990557
2009,Regis University,Denver,CO,80221-1099,Private Not-For-Profit,21,7442,2858944,28700,65.4794520548
2009,Colorado State University-Pueblo,Pueblo,CO,81001-4901,Public,21,4879,5625448,4418,27.4052478134
2009,United States Air Force Academy,USAFA,CO,80840-5002,Public,59,4537,,0,78.027265437
2009,Western State College of Colorado,Gunnison,CO,81231,Public,31,2161,1374418,6538,38.9694041868
2009,Albertus Magnus College,New Haven,CT,06511-1189,Private Not-For-Profit,32,1965,1584271,22724,46.4454976303
2009,University of Bridgeport,Bridgeport,CT,06604-5620,Private Not-For-Profit,16,4028,2760000,24470,33.5664335664
2009,Central Connecticut State University,New Britain,CT,06050,Public,21,9806,5802255,7042,48.8945578231
2009,University of Connecticut,Storrs,CT,06269,Public,15,26477,11188216,9338,72.3690773067
2009,Eastern Connecticut State University,Willimantic,CT,06226,Public,21,4677,2976765,7406,50.7772020725
2009,Fairfield University,Fairfield,CT,06824-5195,Private Not-For-Profit,21,4264,1336000,36075,84.7908745247
2009,University of Hartford,West Hartford,CT,06117-1599,Private Not-For-Profit,16,6173,3203451,28172,63.5796972395
2009,Mitchell College,New London,CT,06320,Private Not-For-Profit,40,843,838413,24358,29.8507462687
2009,University of New Haven,West Haven,CT,06516,Private Not-For-Profit,21,4505,2503847,28190,50.7880910683
2009,Post University,Waterbury,CT,06723,Private For-Profit,32,1327,2139813,23524,28.4974093264
2009,Quinnipiac University,Hamden,CT,06518,Private Not-For-Profit,21,6848,1514740,30900,75.2467729689
2009,Sacred Heart University,Fairfield,CT,06825-1000,Private Not-For-Profit,21,4793,1707511,28990,65.6862745098
2009,Saint Joseph College,West Hartford,CT,06117-2764,Private Not-For-Profit,21,1346,1007000,25940,46.3157894737
2009,Southern Connecticut State University,New Haven,CT,06515-1355,Public,21,9489,5732759,7179,42.2900763359
2009,Trinity College,Hartford,CT,06106-3100,Private Not-For-Profit,31,2327,1064769,38724,86.3138686131
2009,United States Coast Guard Academy,New London,CT,06320-4195,Public,59,975,,3000,82.6241134752
2009,Wesleyan University,Middletown,CT,06459,Private Not-For-Profit,31,3013,1233000,38634,92.7068723703
2009,Western Connecticut State University,Danbury,CT,06810-6826,Public,21,5389,2955520,7088,42.4844720497
2009,Yale University,New Haven,CT,06520,Private Not-For-Profit,15,10109,2199717,35300,97.9259259259
2009,Delaware State University,Dover,DE,19901,Public,21,3225,4527403,6481,34.1708542714
2009,University of Delaware,Newark,DE,19716,Public,15,18902,4207759,8646,75.2906976744
2009,Goldey-Beacom College,Wilmington,DE,19808,Private Not-For-Profit,55,876,596618,16980,49.0740740741
2009,Wesley College,Dover,DE,19901-3875,Private Not-For-Profit,32,2067,1557909,18530,37.8378378378
2009,Wilmington University,New Castle,DE,19720,Private Not-For-Profit,16,5998,4222652,8810,40.2489626556
2009,American University,Washington,DC,20016-8001,Private Not-For-Profit,15,9997,2096000,33283,77.1659919028
2009,Catholic University of America,Washington,DC,20064,Private Not-For-Profit,15,5454,1199705,30670,72.1362229102
2009,University of the District of Columbia,Washington,DC,20008,Public,21,4032,5092296,3140,11.7073170732
2009,Gallaudet University,Washington,DC,20002-3695,Private Not-For-Profit,21,1267,1688767,12924,39.8305084746
2009,George Washington University,Washington,DC,20052,Private Not-For-Profit,15,19422,3364141,38664,81.1946902655
2009,Georgetown University,Washington,DC,20057,Private Not-For-Profit,15,13950,2267000,37947,93.085106383
2009,Howard University,Washington,DC,20059-0001,Private Not-For-Profit,15,9705,8758000,15010,62.0331950207
2009,Strayer University,Washington,DC,20005,Private For-Profit,22,22714,35387256,12245,18.6991869919
2009,Trinity Washington University,Washington,DC,20017-1094,Private Not-For-Profit,21,1187,2050844,19357,37.8205128205
2009,The Art Institute of Fort Lauderdale Inc,Fort Lauderdale,FL,33316-3000,Private For-Profit,56,2197,4674262,20620,42.1641791045
2009,Barry University,Miami,FL,33161-6695,Private Not-For-Profit,21,7043,6407615,25500,34.8162475822
2009,Bethune-Cookman University,Daytona Beach,FL,32114-3099,Private Not-For-Profit,32,3552,9285935,12876,35.792019347
2009,Lynn University,Boca Raton,FL,33431-5598,Private Not-For-Profit,21,2135,948735,29300,35.15625
2009,Carlos Albizu University-Miami Campus,Miami,FL,33172-2209,Private Not-For-Profit,59,868,757553,11724,48.1481481481
2009,University of Central Florida,Orlando,FL,32816,Public,16,41057,29608402,3948,63.1876879533
2009,Eckerd College,Saint Petersburg,FL,33711-4700,Private Not-For-Profit,31,2255,1685303,30590,64.9769585253
2009,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-3900,Private Not-For-Profit,21,14564,6331000,27540,56.3165905632
2009,Florida Agricultural and Mechanical University,Tallahassee,FL,32307,Public,21,11050,19981274,3582,39.1593841032
2009,Florida Atlantic University,Boca Raton,FL,33431-0991,Public,16,19140,17354186,2929,38.4200196271
2009,Flagler College,Saint Augustine,FL,32084,Private Not-For-Profit,32,3051,2140159,12520,52.1582733813
2009,Florida Institute of Technology,Melbourne,FL,32901-6975,Private Not-For-Profit,16,4735,3094860,29940,58.2877959927
2009,Florida International University,Miami,FL,33199,Public,15,29370,33735544,3901,46.4450296248
2009,Florida Memorial University,Miami Gardens,FL,33054-6199,Private Not-For-Profit,32,1713,5674139,12744,37.3214285714
2009,Florida Southern College,Lakeland,FL,33801-5698,Private Not-For-Profit,32,1936,2720600,22145,54.5871559633
2009,Florida State University,Tallahassee,FL,32306-1037,Public,15,34603,22040670,3988,71.4144248226
2009,University of Florida,Gainesville,FL,32611-3115,Public,15,47408,27137000,3778,82.4588398215
2009,International Academy of Design and Technology,Tampa,FL,33634,Private For-Profit,56,2388,2751853,19080,23.9130434783
2009,AI Miami International University of Art and Design,Miami,FL,33132-1418,Private For-Profit,56,3018,6266323,29184,44.4444444444
2009,Jacksonville University,Jacksonville,FL,32211-3394,Private Not-For-Profit,21,2684,2915872,23900,41.3953488372
2009,University of Miami,Coral Gables,FL,33124,Private Not-For-Profit,15,14568,6166631,34834,79.5256534366
2009,Remington College-Tampa Campus,Tampa,FL,33612-8410,Private For-Profit,54,895,3350617,17063,55.5555555556
2009,Lincoln College of Technology,West Palm Beach,FL,33407-3105,Private For-Profit,-3,1557,5047917,13241,85.7142857143
2009,University of North Florida,Jacksonville,FL,32224-2645,Public,21,12328,8876975,3775,49.2965085982
2009,Nova Southeastern University,Fort Lauderdale,FL,33314-7796,Private Not-For-Profit,16,19337,6520368,20350,36.3395225464
2009,Everest University-North Orlando,Orlando,FL,32810,Private For-Profit,22,1499,4765019,12780,34.8314606742
2009,Palm Beach Atlantic University-West Palm Beach,West Palm Beach,FL,33401,Private Not-For-Profit,21,2928,2443674,21550,53.3816425121
2009,Ringling College of Art and Design,Sarasota,FL,34234-5895,Private Not-For-Profit,56,1202,1214411,27050,63.3720930233
2009,Rollins College,Winter Park,FL,32789-4499,Private Not-For-Profit,21,2911,1654000,34520,65.9274193548
2009,Saint Leo University,Saint Leo,FL,33574-6665,Private Not-For-Profit,22,9798,10841706,16850,42.9708222812
2009,University of South Florida,Tampa,FL,33620-9951,Public,15,36126,27388784,3991,48.2287665386
2009,Saint Thomas University,Miami Gardens,FL,33054-6459,Private Not-For-Profit,21,2125,1818205,20664,37.3737373737
2009,Stetson University,DeLand,FL,32723,Private Not-For-Profit,21,3412,3253219,30216,61.759082218
2009,Southeastern University,Lakeland,FL,33801-6034,Private Not-For-Profit,32,2799,2674002,14470,47.7401129944
2009,Everest University-Tampa,Tampa,FL,33614,Private For-Profit,22,1210,4719806,12780,27.7108433735
2009,The University of Tampa,Tampa,FL,33606-1490,Private Not-For-Profit,22,5258,3236859,21712,56.5764023211
2009,Warner University,Lake Wales,FL,33859-8797,Private Not-For-Profit,32,1063,1527493,14740,47.0085470085
2009,Rasmussen College-Ocala,Ocala,FL,34471-7751,Private For-Profit,-3,1311,6009862,12600,51.5151515152
2009,The University of West Florida,Pensacola,FL,32514-5750,Public,21,8073,7301630,3654,45.3431372549
2009,Agnes Scott College,Decatur,GA,30030-3797,Private Not-For-Profit,31,807,874610,29040,66.5094339623
2009,Albany State University,Albany,GA,31705,Public,21,3626,9791046,3450,41.8994413408
2009,Armstrong Atlantic State University,Savannah,GA,31419-1997,Public,21,5455,6577554,3616,30.1659125189
2009,The Art Institute of Atlanta,Atlanta,GA,30328-1635,Private For-Profit,40,3170,7391012,21744,30.9090909091
2009,Clark Atlanta University,Atlanta,GA,30314-4391,Private Not-For-Profit,16,3745,7520037,17038,42.5238600212
2009,Augusta State University,Augusta,GA,30904-2200,Public,21,5302,6811519,3399,20.6415620642
2009,Berry College,Mount Berry,GA,30149,Private Not-For-Profit,32,1721,1155989,22370,59.0457256461
2009,Brenau University,Gainesville,GA,30501-3668,Private Not-For-Profit,21,1956,2255312,18800,50.7936507937
2009,Brewton-Parker College,Mount Vernon,GA,30445,Private Not-For-Profit,32,846,1600395,14835,30.412371134
2009,Clayton  State University,Morrow,GA,30260-0285,Public,33,4474,10109614,3592,30.7971014493
2009,Columbus State University,Columbus,GA,31907-5645,Public,21,6223,7748785,3512,33.5945151812
2009,Covenant College,Lookout Mountain,GA,30750-4164,Private Not-For-Profit,32,1288,962249,24320,57.6271186441
2009,Dalton State College,Dalton,GA,30720-3797,Public,40,3614,6206307,2606,23.5294117647
2009,DeVry University-Georgia,Decatur,GA,30030-2198,Private For-Profit,54,3321,9182897,14130,23.0769230769
2009,South University-Savannah,Savannah,GA,31406,Private For-Profit,40,5586,20181256,18830,48.0
2009,Emory University,Atlanta,GA,30322,Private Not-For-Profit,15,12236,3333940,36336,90.32
2009,Fort Valley State University,Fort Valley,GA,31030-4313,Public,21,2936,7611790,3788,30.5954825462
2009,Georgia Institute of Technology-Main Campus,Atlanta,GA,30332-0530,Public,15,18097,5566247,5579,79.1816546763
2009,Georgia Southwestern State University,Americus,GA,31709-4693,Public,21,2280,3415185,3576,35.2941176471
2009,Georgia College & State University,Milledgeville,GA,31061,Public,21,5814,3031941,5043,48.4907497566
2009,Georgia Southern University,Statesboro,GA,30460,Public,21,15812,15147414,4050,47.3491773309
2009,Georgia State University,Atlanta,GA,30303-3083,Public,15,23229,24391277,6056,49.7916666667
2009,University of Georgia,Athens,GA,30602,Public,15,31513,12825369,5569,79.7556719023
2009,Kennesaw State University,Kennesaw,GA,30144-5591,Public,21,17723,15164885,3846,38.2352941176
2009,LaGrange College,Lagrange,GA,30240-2999,Private Not-For-Profit,32,907,1049523,19900,52.1052631579
2009,Macon State College,Macon,GA,31206-5145,Public,40,4478,9206794,2012,16.9014084507
2009,Mercer University,Macon,GA,31207,Private Not-For-Profit,21,6516,5252229,28700,63.197586727
2009,Morehouse College,Atlanta,GA,30314,Private Not-For-Profit,31,2675,3951040,20358,59.7315436242
2009,North Georgia College & State University,Dahlonega,GA,30597-1001,Public,21,4576,3074291,3810,44.3465491924
2009,Oglethorpe University,Atlanta,GA,30319-2797,Private Not-For-Profit,31,955,1060084,25580,54.3859649123
2009,Paine College,Augusta,GA,30901-3182,Private Not-For-Profit,31,836,2466816,11224,28.2442748092
2009,Piedmont College,Demorest,GA,30535-0010,Private Not-For-Profit,22,2116,1515928,18000,41.958041958
2009,Reinhardt College,Waleska,GA,30183-2981,Private Not-For-Profit,33,987,886769,16070,41.8367346939
2009,Savannah College of Art and Design,Savannah,GA,31402-3146,Private Not-For-Profit,56,8848,4491960,26465,66.1835748792
2009,Savannah State University,Savannah,GA,31404-5310,Public,22,3146,8156996,3726,29.1598023064
2009,Shorter College,Rome,GA,30165,Private Not-For-Profit,32,1109,1279455,15770,53.8043478261
2009,Spelman College,Atlanta,GA,30314-4399,Private Not-For-Profit,31,2198,3144097,20281,82.7586206897
2009,Southern Polytechnic State University,Marietta,GA,30060-2896,Public,54,3851,3530413,3899,29.9212598425
2009,Toccoa Falls College,Toccoa Falls,GA,30598,Private Not-For-Profit,32,853,1155321,14625,67.3333333333
2009,Valdosta State University,Valdosta,GA,31698,Public,21,9994,10906953,4158,43.2912844037
2009,University of West Georgia,Carrollton,GA,30118-0001,Public,21,9427,10185889,4018,36.5362485616
2009,Chaminade University of Honolulu,Honolulu,HI,96816-1578,Private Not-For-Profit,21,2106,1830211,16160,43.3070866142
2009,University of Hawaii at Hilo,Hilo,HI,96720-4091,Public,31,3296,4004906,4360,30.9692671395
2009,University of Hawaii at Manoa,Honolulu,HI,96822-2301,Public,15,16549,7372546,6258,48.1895633653
2009,Hawaii Pacific University,Honolulu,HI,96813,Private Not-For-Profit,21,5871,3457629,13990,39.2190152801
2009,Boise State University,Boise,ID,83725,Public,21,15129,16488915,4632,27.1237864078
2009,Idaho State University,Pocatello,ID,83209,Public,16,9914,15204814,4664,33.1514324693
2009,University of Idaho,Moscow,ID,83844-2282,Public,15,10277,9835465,4632,55.9119496855
2009,The College of Idaho,Caldwell,ID,83605-4432,Private Not-For-Profit,31,921,763383,19025,61.3259668508
2009,Lewis-Clark State College,Lewiston,ID,83501-2698,Public,32,2994,3783880,4296,23.5127478754
